"Num_Acc","an","mois","jour","hrmn","lum","agg","int","atm","col","com","adr","gps","lat","long","dep","Jour_semaine","temper","humid","precipit","h_neige"
2.01e+11,13,12,2,1445,1,1,1,1,6,317,"","M",4777089,"157461.0",450,"Lundi",278.15,77.75,0,0
2.01e+11,13,12,22,130,3,1,1,2,6,317,"","M",4776373,"156101.0",450,"Dimanche",281.8,78.5,0.15,0
2.01e+11,13,4,29,345,3,1,1,1,2,222,"","M",4813166,"271755.0",450,"Lundi",282.0625,71.375,0.025,0
2.01e+11,13,5,4,1645,1,1,1,1,6,115,"","M",4804644,"306315.0",450,"Samedi",287.1625,65.375,0,0
2.01e+11,13,6,29,1930,1,1,1,1,2,332,"","M",4789141,"268362.0",450,"Samedi",289.6375,84.5,0.125,0
2.01e+11,13,10,3,1815,1,1,1,1,6,60,"","M",4773064,"273708.0",450,"Jeudi",292.975,78.875,0,0
2.01e+11,13,1,11,730,5,2,1,1,6,167,"65 R DU BOIS DE DEURRE","M",4789287,"170318.0",450,"Vendredi",279.05,91.125,0.775,0
2.01e+11,13,3,7,1415,1,1,1,1,5,203,"","M",0,"0.0",450,"Jeudi",284.9625,81,0.15,0
2.01e+11,13,3,11,1830,2,2,1,3,6,173,"BD CARNOT","M",4786591,"212343.0",450,"Lundi",282.2125,81.5,1.125,0
2.01e+11,13,3,16,1330,1,1,2,1,3,324,"D 951/VC","M",4781711,"216774.0",450,"Samedi",276.9625,67.5,0.275,0
2.01e+11,13,4,8,1815,1,2,1,1,1,300,"91 R COURTINIERES","M",4784406,"202489.0",450,"Lundi",279.8125,79.875,0.125,0
2.01e+11,13,4,19,915,1,1,1,7,3,6,"D 326 // ACCES HITACHI","M",4781736,"191879.0",450,"Vendredi",283.85,57,0,0
2.01e+11,13,6,8,1615,1,1,1,2,6,335,"","M",4781068,"212199.0",450,"Samedi",291.95,72.625,0.125,0
2.01e+11,13,6,8,2045,1,1,1,2,6,324,"LE CHENE","M",4778865,"216889.0",450,"Samedi",291.95,72.625,0.125,0
2.01e+11,13,6,14,415,3,1,1,5,6,311,"","M",4782176,"224714.0",450,"Vendredi",288.0375,77.5,0.025,0
2.01e+11,13,6,20,1745,1,1,2,1,3,324,"D 951/VC","M",4781714,"216784.0",450,"Jeudi",289.55,84.125,0.15,0
2.01e+11,13,6,21,545,1,1,1,1,6,226,"","M",0,"0.0",450,"Vendredi",289.4,76.625,0,0
2.01e+11,13,6,29,1330,1,1,2,1,3,324,"LES 4 CHEMINS","M",4781343,"219260.0",450,"Samedi",289.6375,84.5,0.125,0
2.01e+11,13,7,6,1415,1,1,1,1,1,193,"LES CHAPELLES","M",4778384,"205656.0",450,"Samedi",295.825,61.5,0,0
2.01e+11,13,7,7,1815,1,1,1,1,6,324,"LES GITTONNIERES","M",4777141,"217743.0",450,"Dimanche",297.175,59.25,0,0
2.01e+11,13,8,16,1530,1,1,1,7,6,6,"LA PINARDIERE","M",4779777,"190322.0",450,"Vendredi",294.725,54.5,0,0
2.01e+11,13,9,3,1000,1,1,1,1,5,272,"LES ACACIAS","M",4780678,"192975.0",450,"Mardi",292.8125,50.875,0,0
2.01e+11,13,10,22,500,3,1,4,1,2,266,"","M",4810484,"188951.0",450,"Mardi",290.15,84.375,1.125,0
2.01e+11,13,10,25,1915,3,1,1,3,6,40,"","M",0,"0.0",450,"Vendredi",290.85,82.75,0.925,0
2.01e+11,13,4,7,515,4,2,1,1,6,129,"12 R BOURGOGNE","M",4794259,"305474.0",450,"Dimanche",279.73,58.4,0,0
2.01e+11,13,6,27,830,1,1,1,1,6,329,"","M",4795861,"297718.0",450,"Jeudi",288.3125,69.375,0.1,0
2.01e+11,13,9,27,1845,1,1,1,1,1,9,"","M",4812352,"204412.0",450,"Vendredi",293.75,79.75,0,0
2.01e+11,13,10,17,1015,1,1,1,2,1,188,"","M",4797060,"204928.0",450,"Jeudi",286.775,86.75,0,0
2.01e+11,13,10,18,2000,3,1,1,1,6,95,"","M",4809757,"212394.0",450,"Vendredi",284.8125,86.5,0,0
2.01e+11,13,11,5,2200,3,2,1,8,6,95,"850 RTE COURCY // GALLER","M",4805569,"218109.0",450,"Mardi",282.3,89.875,0.675,0
2.01e+11,13,12,16,645,3,1,1,9,1,25,"","M",4816622,"205271.0",450,"Lundi",277.2,79.25,0,0
2.01e+11,13,4,15,715,1,1,1,1,2,93,"","M",4804787,"190497.0",450,"Lundi",289.475,62.875,0,0
2.01e+11,13,1,3,2050,5,2,2,2,3,208,"R PASTEUR/E.DECOURT/SCHE","M",4799827,"274641.0",450,"Jeudi",280.1125,96.5,0.175,0
2.01e+11,13,1,4,845,2,1,1,2,6,4,"BT D 2007 VERS D 2060","M",4798487,"274201.0",450,"Vendredi",281.2375,94.375,0.1,0
2.01e+11,13,1,25,1220,1,2,2,8,3,68,"R VOLTAIRE/CAMILLE DESMO","M",4803649,"273917.0",450,"Vendredi",272.2875,81.875,0,0
2.01e+11,13,1,30,1155,1,2,2,2,3,208,"D 815/AV COCHERY/D 943","M",4800361,"274197.0",450,"Mercredi",284.7,85.75,0.325,0
2.01e+11,13,2,1,1750,5,2,6,3,3,208,"R CHATEAU/BD CHINCHON","M",4799651,"272731.0",450,"Vendredi",283.075,91.5,4.125,0
2.01e+11,13,2,3,52,3,1,1,1,6,4,"LES SARRADINS","M",4798592,"283627.0",450,"Dimanche",275.25,84.625,0,0
2.01e+11,13,2,8,1858,3,1,1,2,3,208,"LES CLOSIERS","M",4799231,"274086.0",450,"Vendredi",275.55,80.5,0.075,0
2.01e+11,13,2,14,1330,1,2,2,3,3,68,"R MARCEL BLANCHET/ORMES","M",4800932,"270543.0",450,"Jeudi",276.25,91.75,0.425,0
2.01e+11,13,2,23,2117,5,2,1,4,6,208,"33 AV GL DE GAULLE","M",4800327,"273634.0",450,"Samedi",270.4375,68.25,0,0
2.01e+11,13,2,28,1634,1,2,1,1,2,4,"100 RTE ST FIRMIN DES VI","M",4797557,"274206.0",450,"Jeudi",276.825,82,0,0
2.01e+11,13,3,2,1405,1,2,3,1,6,68,"R J.LAMY/LAZARE CARNOT","M",4800673,"273512.0",450,"Samedi",275.1625,81.625,0,0
2.01e+11,13,3,7,1928,3,1,1,1,2,338,"ROUTE NATIONALE 60","M",4798912,"268420.0",450,"Jeudi",284.9625,81,0.15,0
2.01e+11,13,3,9,1655,1,2,1,1,6,68,"R EDOUARD LALO","M",4800578,"271962.0",450,"Samedi",283.9,80.5,0.375,0
2.01e+11,13,3,11,1348,1,2,2,1,5,68,"R FOLIE/G. JALLION","M",4801787,"270971.0",450,"Lundi",282.2125,81.5,1.125,0
2.01e+11,13,3,15,944,1,2,1,1,6,208,"120 R DEPORTES ET INTERN","M",4799447,"274455.0",450,"Vendredi",274.275,65.375,0,0
2.01e+11,13,3,16,1545,1,2,1,1,2,208,"75 RUE DE LA SIRENE","M",4800244,"272601.0",450,"Samedi",276.9625,67.5,0.275,0
2.01e+11,13,3,18,1005,1,2,1,8,6,208,"RUE DE VERDUN","",NA,"",450,"Lundi",277.4,84.375,0.25,0
2.01e+11,13,3,19,1508,1,2,6,7,3,4,"GIRATOIRE R EUROPE","M",4797823,"272906.0",450,"Mardi",278.9625,82.625,0.275,0
2.01e+11,13,3,15,1808,1,2,1,1,2,208,"35 R VIMORY","M",4799118,"272479.0",450,"Vendredi",274.275,65.375,0,0
2.01e+11,13,3,23,515,5,2,1,1,6,208,"92 BIS R A.COQUILLET","M",4799033,"273237.0",450,"Samedi",283.9,82.875,0.525,0
2.01e+11,13,4,17,1918,1,2,3,1,3,68,"R DEMI LUNE/DEMI LUNE","M",4802231,"273622.0",450,"Mercredi",290.2375,65.875,0,0
2.01e+11,13,4,19,1115,1,2,1,1,6,68,"R DU 23 AOUT","M",4801145,"271979.0",450,"Vendredi",283.85,57,0,0
2.01e+11,13,4,23,749,1,1,1,1,3,4,"D2060","M",4800578,"281004.0",450,"Mardi",284.6125,66.625,0,0
2.01e+11,13,4,24,1618,1,1,2,1,3,4,"R BRUYERES/GUE PIOCHE","M",4799029,"278503.0",450,"Mercredi",288.1,62.25,0,0
2.01e+11,13,4,24,1928,1,2,4,1,6,208,"D 2007/AV GL DE GAULLE","M",4800396,"273683.0",450,"Mercredi",288.1,62.25,0,0
2.01e+11,13,4,29,1515,1,2,3,1,3,4,"R NIVELLE/PIERRE SEMARD","M",4798933,"274677.0",450,"Lundi",282.0625,71.375,0.025,0
2.01e+11,13,4,28,1230,1,2,1,1,3,208,"RD 2007","",NA,"",450,"Dimanche",280.2125,76,0,0
2.01e+11,13,5,6,1540,1,2,2,1,3,338,"R J.MERMOZ/R PLANTES","M",4798111,"271641.0",450,"Lundi",287.8125,68.75,0,0
2.01e+11,13,5,7,755,1,2,1,1,6,338,"4 R MARYSE BASTIE","M",4798169,"272172.0",450,"Mardi",289.0375,64.625,0,0
2.01e+11,13,5,9,1435,1,2,4,1,3,338,"R PARC/R STADE","M",4799502,"269563.0",450,"Jeudi",286.275,80.375,0.125,0
2.01e+11,13,5,16,1520,1,1,1,2,3,4,"D2060","",NA,"",450,"Jeudi",284.0625,76.375,0.1,0
2.01e+11,13,5,17,1825,1,2,1,1,6,68,"R JEAN LAMY","M",4800462,"273082.0",450,"Vendredi",284.675,73.625,0,0
2.01e+11,13,5,24,1526,1,2,4,2,2,208,"BRETELLE/R EUROPE","M",4799652,"274001.0",450,"Vendredi",279.6,84.625,1.375,0
2.01e+11,13,5,24,1620,1,1,4,3,3,4,"D2007/BRETELLE D93","M",4797723,"274096.0",450,"Vendredi",279.6,84.625,1.375,0
2.01e+11,13,5,28,1920,1,1,1,2,6,338,"D 2060","M",4794514,"271362.0",450,"Mardi",284.9125,77.25,0.8,0
2.01e+11,13,5,30,1616,1,2,1,3,6,208,"21 PL DE LA  REPUBLIQUE","M",4799603,"273338.0",450,"Jeudi",283.7875,90.625,1.6,0
2.01e+11,13,6,2,1305,1,2,1,1,1,208,"150 R PAUL DOUMER","M",4800203,"274239.0",450,"Dimanche",286.9,68.5,0,0
2.01e+11,13,6,14,1000,1,1,1,1,3,4,"D 2007","M",4796668,"273403.0",450,"Vendredi",288.0375,77.5,0.025,0
2.01e+11,13,6,21,1945,1,2,1,1,6,4,"59 R DES COQUELICOTS","M",4798928,"275045.0",450,"Vendredi",289.4,76.625,0,0
2.01e+11,13,6,25,1715,1,2,1,1,6,208,"27 FG DE LA CHAUSSEE","M",4799801,"274170.0",450,"Mardi",287.9,60.5,0,0
2.01e+11,13,7,6,1025,1,2,1,1,3,4,"557 R ST FIRMIN DES VIGN","M",4797724,"273672.0",450,"Samedi",295.825,61.5,0,0
2.01e+11,13,7,3,825,1,2,4,2,3,338,"R CHAMBON/BRETELLE","M",4798739,"269467.0",450,"Mercredi",290.4,87.125,0.475,0
2.01e+11,13,7,2,845,1,2,2,1,3,338,"R G.SAND/A.DUMAS","M",4798466,"271107.0",450,"Mardi",294.1125,65.875,0,0
2.01e+11,13,7,12,1235,1,1,3,1,3,4,"R COULEVREUX/BRETELLE D2","M",4798562,"276934.0",450,"Vendredi",294.0875,56.625,0,0
2.01e+11,13,7,19,1720,1,2,1,1,6,68,"R DU GUE AUX BICHES","M",4802279,"272722.0",450,"Vendredi",295.0125,78.375,1.25,0
2.01e+11,13,7,24,910,1,2,1,1,6,338,"R LIBERATION","M",4798964,"269297.0",450,"Mercredi",294.683333333333,79.3333333333333,0,0
2.01e+11,13,8,7,1210,1,2,1,8,6,68,"87 Bis AV GL LECLERC","M",4801332,"273918.0",450,"Mercredi",292.2375,78.75,1.9,0
2.01e+11,13,8,9,1855,1,2,1,1,3,4,"PARKING LECLERC","M",4797745,"273124.0",450,"Vendredi",292.7125,72.75,0,0
2.01e+11,13,8,23,1605,1,2,1,1,2,4,"1336 AV ANTIBES","M",4797532,"273330.0",450,"Vendredi",295.8875,55,0,0
2.01e+11,13,8,31,1605,1,2,1,1,1,4,"R JEAN MONNET","M",4797802,"273231.0",450,"Samedi",291.45,71.25,0,0
2.01e+11,13,8,27,1224,1,2,1,1,2,208,"233 R  MENGIN","M",4800743,"274091.0",450,"Mardi",289.9625,84.5,0.125,0
2.01e+11,13,9,1,1130,1,2,1,1,2,208,"CHAUTEMPS (AVENUE L.M)","M",4800573,"274479.0",450,"Dimanche",290.3875,62,0,0
2.01e+11,13,6,30,2253,5,2,1,1,1,68,"26 R ROGER SALENGRO","M",4801559,"271611.0",450,"Dimanche",290.875,65.125,0.025,0
2.01e+11,13,8,1,842,1,2,1,7,6,208,"42 AV GENERAL DE GAULLE","M",4800451,"273745.0",450,"Jeudi",300.475,53.75,0,0
2.01e+11,13,9,16,910,1,2,3,2,3,4,"R COOPERATIVE/CHARPENTIE","M",4797048,"275545.0",450,"Lundi",286.7125,78,0.3,0
2.01e+11,13,9,27,1722,1,1,1,1,4,208,"RN7 (CLOSIERS)","",NA,"",450,"Vendredi",293.75,79.75,0,0
2.01e+11,13,9,27,1530,1,2,1,1,6,4,"1176 AV ANTIBES","M",4797688,"273324.0",450,"Vendredi",293.75,79.75,0,0
2.01e+11,13,9,30,1425,1,2,1,1,3,4,"348 R DU VERNISSON","M",4798037,"272863.0",450,"Lundi",289.4,90.375,0.025,0
2.01e+11,13,10,2,1310,1,1,1,1,2,4,"196 R MARECHAL JUIN","M",4797468,"277539.0",450,"Mercredi",291.375,88,0.025,0
2.01e+11,13,10,5,1400,1,2,3,1,4,208,"D 2007/AV GL DE GAULLE","M",4800375,"273695.0",450,"Samedi",288.95,87.25,2.875,0
2.01e+11,13,10,5,1515,1,2,1,1,3,208,"LAC(ALLEE DE LA RESIDENC","",NA,"",450,"Samedi",288.95,87.25,2.875,0
2.01e+11,13,10,9,940,1,2,2,1,6,208,"DEPORTES INTERNE R/FG CH","M",4799794,"274325.0",450,"Mercredi",288.1875,78.875,0,0
2.01e+11,13,10,11,1603,1,2,2,2,5,68,"R FERNAND BOUTET/GAMBETT","M",4801304,"273131.0",450,"Vendredi",281.775,78.625,0,0
2.01e+11,13,10,15,1550,1,2,2,2,6,68,"R GATINAIS/ORMES","M",4801113,"270803.0",450,"Mardi",287.25,92,1.025,0
2.01e+11,13,10,17,815,2,2,2,1,3,68,"R VICTOR HUGO/JEAN JAURE","M",4801279,"273773.0",450,"Jeudi",286.775,86.75,0,0
2.01e+11,13,10,26,1759,1,2,4,1,5,68,"R CHATEAU EAU/ORMES","M",4801295,"271008.0",450,"Samedi",291.3375,84.125,0.25,0
2.01e+11,13,10,26,1837,1,1,1,1,2,338,"RD 2060","",NA,"",450,"Samedi",291.3375,84.125,0.25,0
2.01e+11,13,10,31,927,1,2,1,1,5,208,"111 R ANDRE COQUILLET","M",4798742,"273245.0",450,"Jeudi",279.4125,85.375,0,0
2.01e+11,13,11,17,311,3,2,1,1,6,4,"215 RTE DE PAUCOURT","M",4800455,"276976.0",450,"Dimanche",277.925,84.625,0,0
2.01e+11,13,11,22,2223,5,2,1,2,6,208,"16 RTE DE VIROY","M",4799537,"274944.0",450,"Vendredi",275.275,91.25,0.175,0
2.01e+11,13,11,26,1407,1,2,3,1,3,208,"AV GAILLARDIN/FG ORLEANS","M",4799409,"272605.0",450,"Mardi",276.8875,69.625,0,0
2.01e+11,13,11,8,1705,2,2,1,1,6,68,"27 RUE DE LA PONTONNERIE","M",4800109,"272515.0",450,"Vendredi",286.3375,85.75,0.675,0
2.01e+11,13,11,28,1533,1,2,1,1,6,208,"2 BD BELLES MANIERES","M",4799484,"273294.0",450,"Jeudi",273.475,80.625,0,0
2.01e+11,13,12,6,450,5,2,3,2,3,68,"AV GL LECLERC/R CONDORCE","M",4802139,"273720.0",450,"Vendredi",278.4875,85,0.225,0
2.01e+11,13,12,6,1635,1,2,7,1,6,208,"PL VICTOR HUGO","M",4799487,"273278.0",450,"Vendredi",278.4875,85,0.225,0
2.01e+11,13,12,12,2332,5,2,1,1,6,68,"17 R DU 23 AOUT","M",4800857,"272211.0",450,"Jeudi",272.3625,89.25,0,0
2.01e+11,13,12,14,1929,5,2,1,1,6,208,"23  FG DE LA CHAUSSEE","M",4799795,"274069.0",450,"Samedi",278.375,93.75,0.275,0
2.01e+11,13,11,7,1705,2,2,2,1,3,208,"R J.F KENNEDY/MALATRE","M",4799565,"272037.0",450,"Jeudi",288.2875,82.375,0,0
2.01e+11,13,12,17,1830,5,2,1,1,6,208,"6 R ADOLPHE CHOCHERY","M",4800193,"273661.0",450,"Mardi",278.175,76.25,0,0
2.01e+11,13,12,30,1920,3,2,3,2,3,68,"R KLEBER/VOIE LIVRAISON","M",4800759,"273882.0",450,"Lundi",276.2125,87.75,0.025,0
2.01e+11,13,1,7,1255,1,2,2,1,3,274,"R CHALET/R CORDELLES","M",4788202,"195223.0",450,"Lundi",278.85,88.625,0,0
2.01e+11,13,1,11,1530,1,2,4,1,5,232,"D 15/D 2271","M",4784025,"187768.0",450,"Vendredi",279.05,91.125,0.775,0
2.01e+11,13,1,14,800,2,2,1,1,1,169,"R DE LA GARE","M",4793619,"183866.0",450,"Lundi",274.275,83.875,0.25,0
2.01e+11,13,1,13,1805,2,2,2,1,3,285,"AV P.M FRANCE/AUCHAN/CIR","M",4790436,"186526.0",450,"Dimanche",277.9125,91.875,0.025,0
2.01e+11,13,1,17,1450,1,2,1,1,1,235,"AV GL DE GAULLE","M",4795099,"183712.0",450,"Jeudi",268.675,82.125,0,0
2.01e+11,13,1,20,240,3,2,1,4,6,147,"R ANDRE DESSAUX","M",4792927,"189729.0",450,"Dimanche",272.925,97.125,1.5,0.0225
2.01e+11,13,1,21,2120,5,2,3,2,3,234,"RTE OLIVET/BRETELLE","M",4788144,"190345.0",450,"Lundi",275.4375,90,0.575,0.045
2.01e+11,13,1,28,1745,2,2,3,1,3,169,"RTE NATIONALE/GRAND PUIT","M",4792151,"185329.0",450,"Lundi",279.5875,85.5,0.05,0
2.01e+11,13,1,30,1920,5,2,6,2,6,234,"R BOLIERE/VINCENT AURIOL","M",4783296,"193012.0",450,"Mercredi",284.7,85.75,0.325,0
2.01e+11,13,1,30,1815,5,2,1,2,6,234,"53 BASSE D'INGRE","M",4790557,"188846.0",450,"Mercredi",284.7,85.75,0.325,0
2.01e+11,13,2,5,1015,1,2,1,2,6,234,"R BOURGOGNE","M",4789999,"190493.0",450,"Mardi",278.8375,85.375,0.625,0
2.01e+11,13,2,15,140,3,1,1,1,6,286,"RTE SANDILLON","M",4786966,"195393.0",450,"Vendredi",278.175,89.75,0,0
2.01e+11,13,2,17,1540,1,2,1,1,3,234,"AV PARC FLORAL//PK","M",4784668,"193998.0",450,"Dimanche",274.875,93.5,0,0
2.01e+11,13,2,19,750,1,2,1,1,3,234,"42/44 Q MADELEINE","M",4789802,"188124.0",450,"Mardi",275.225,86.25,0,0
2.01e+11,13,2,13,1236,1,2,1,1,6,232,"AV VERDUN//PK AUCHAN","M",4786675,"191198.0",450,"Mercredi",273.225,76.875,0,0
2.01e+11,13,3,1,901,1,2,2,1,3,234,"FG ST JEAN/BD CHATEAUDUN","M",4790628,"189016.0",450,"Vendredi",275.175,84.25,0,0
2.01e+11,13,3,3,1115,1,2,4,1,3,75,"RTE ORLEANS/AV G.POMPIDO","M",4789473,"185376.0",450,"Dimanche",275.9375,76,0,0
2.01e+11,13,3,11,1550,1,2,1,1,6,234,"AV ROGER SECRETAIN","M",4787974,"190828.0",450,"Lundi",282.2125,81.5,1.125,0
2.01e+11,13,3,13,1540,1,2,3,1,3,285,"R BATE/PAUL DOUMER","M",4790835,"187726.0",450,"Mercredi",273.5,74.625,0,0
2.01e+11,13,3,14,1700,1,2,1,1,3,234,"AV LIBERATION // PARKING","M",4791922,"190268.0",450,"Jeudi",273.9625,76.375,0.025,0
2.01e+11,13,3,17,1510,1,2,3,1,3,234,"R GRAND VILLIERS/CT BAZI","M",4791282,"193302.0",450,"Dimanche",278.675,88.75,1.6,0
2.01e+11,13,3,17,410,5,2,3,1,6,234,"R MURLINS//HT 131 RG INF","M",4791766,"189378.0",450,"Dimanche",278.675,88.75,1.6,0
2.01e+11,13,3,23,1755,1,2,1,1,3,234,"97 FG MADELEINE","M",4790009,"188262.0",450,"Samedi",283.9,82.875,0.525,0
2.01e+11,13,3,23,1730,1,2,1,1,6,234,"8 R ALBERT 1ER","M",4790704,"190624.0",450,"Samedi",283.9,82.875,0.525,0
2.01e+11,13,3,24,735,1,1,1,8,6,232,"AV SOLOGNE","M",4786782,"191193.0",450,"Dimanche",282.8875,83.625,0,0
2.01e+11,13,3,22,1810,1,2,3,1,6,234,"R R. LE PIEUX/J.B MASSIL","M",4792315,"189538.0",450,"Vendredi",284.2625,58,0,0
2.01e+11,13,3,24,2232,3,2,1,1,6,147,"44 R TINO ROSSI","M",4794022,"192809.0",450,"Dimanche",282.8875,83.625,0,0
2.01e+11,13,3,26,2225,5,1,1,1,7,232,"AV SOLOGNE","M",4785852,"191253.0",450,"Mardi",277.125,67.125,0,0
2.01e+11,13,4,3,1305,1,2,1,1,1,232,"AV VICTOR HUGO","M",4785571,"189802.0",450,"Mercredi",278.3125,54.625,0,0
2.01e+11,13,4,5,425,3,2,1,2,3,235,"AV CHARLES DE GAULLE","M",4795104,"183729.0",450,"Vendredi",277.3,89.375,0.25,0
2.01e+11,13,4,3,1345,1,2,1,1,2,147,"46 R JULES FERRY","M",4793909,"190586.0",450,"Mercredi",278.3125,54.625,0,0
2.01e+11,13,4,11,15,5,2,2,2,3,234,"R FERNAND RABIER/KLEBER","M",4792737,"190969.0",450,"Jeudi",285.7125,88.875,2,0
2.01e+11,13,4,12,1610,1,2,1,1,4,234,"36 R ALBERT 1ER","M",4790811,"190675.0",450,"Vendredi",283.3125,79.25,0.475,0
2.01e+11,13,4,17,1030,1,2,1,1,6,286,"25 R DES VARENNES","M",4788684,"191843.0",450,"Mercredi",290.2375,65.875,0,0
2.01e+11,13,4,17,810,1,2,2,1,3,147,"R VERDUN/ANATOLE FRANCE","M",4793424,"191341.0",450,"Mercredi",290.2375,65.875,0,0
2.01e+11,13,4,24,1915,1,2,3,1,3,147,"R M.BERTHELOT/P.M CURIE","M",4793562,"191764.0",450,"Mercredi",288.1,62.25,0,0
2.01e+11,13,5,3,1802,1,2,1,1,6,285,"R CHARLES BEAUHAIRE","M",4790978,"188183.0",450,"Vendredi",285.45,80.25,0.025,0
2.01e+11,13,5,4,1345,1,2,2,1,3,147,"R M.BERTHELOT/SANGNIER","M",4792149,"191448.0",450,"Samedi",287.1625,65.375,0,0
2.01e+11,13,5,3,1820,1,2,1,1,6,234,"6, GENERAL DE GAULLE (PL","M",4790101,"190301.0",450,"Vendredi",285.45,80.25,0.025,0
2.01e+11,13,5,6,1815,1,2,3,1,4,286,"RTE SANDILLON/R PAVE ROM","M",4788501,"192920.0",450,"Lundi",287.8125,68.75,0,0
2.01e+11,13,5,8,640,1,2,3,2,3,234,"RTE OLIVET/R MOREAU","M",4788113,"190340.0",450,"Mercredi",288.425,84.625,0.45,0
2.01e+11,13,5,12,640,1,2,1,1,6,147,"30 R A.DESSAUX","",NA,"",450,"Dimanche",285.0875,63.5,0.025,0
2.01e+11,13,4,25,1125,1,2,2,1,3,285,"AV P.M FRANCE/R CIRERIE/","M",4790414,"186521.0",450,"Jeudi",290.6375,57.375,0,0
2.01e+11,13,5,11,2045,1,2,1,1,7,286,"R GL DE GAULLE","M",4789277,"191704.0",450,"Samedi",285.7,72.875,0.125,0
2.01e+11,13,5,13,2140,5,2,4,1,6,234,"AV R.SECRETAIN // STATIO","M",4787084,"191201.0",450,"Lundi",285.0125,78.875,0,0
2.01e+11,13,5,15,1010,1,2,1,1,6,234,"12 R GEORGES POMPIDOU","M",4788719,"190357.0",450,"Mercredi",283.9,78.625,1.45,0
2.01e+11,13,5,18,1400,1,2,1,3,3,147,"113 R CUREMBOURG","M",4794009,"193468.0",450,"Samedi",284.1875,83.25,0.925,0
2.01e+11,13,5,17,610,2,2,1,1,6,234,"R BOLIERE","M",4783271,"192961.0",450,"Vendredi",284.675,73.625,0,0
2.01e+11,13,5,21,2030,2,2,1,8,6,147,"21 R TINO ROSSI","M",4793999,"192917.0",450,"Mardi",284.65,93,1.55,0
2.01e+11,13,5,22,1820,1,2,2,1,1,234,"Q DE PRAGUE/R FOUGEREAU","M",4789432,"190083.0",450,"Mercredi",285.4875,75.125,0,0
2.01e+11,13,5,31,1020,1,2,1,1,6,234,"11, SEGELLE (RUE PIERRE)","M",4790439,"191334.0",450,"Vendredi",285.5375,86.25,0.025,0
2.01e+11,13,6,5,1735,1,2,3,1,2,302,"ANC RTE CHARTRES/AV STAD","M",4794508,"188344.0",450,"Mercredi",291.7625,59.875,0,0
2.01e+11,13,6,3,1620,1,2,1,1,6,302,"PARKING INTERMARCHE","M",4793639,"188868.0",450,"Lundi",287.1875,58.625,0,0
2.01e+11,13,6,8,545,2,2,3,1,3,285,"R C.BEAUHAIRE/ALL DOMINI","M",4791232,"187603.0",450,"Samedi",291.95,72.625,0.125,0
2.01e+11,13,6,2,1820,1,2,3,1,3,234,"TREVISE (AVENUE DE)","",NA,"",450,"Dimanche",286.9,68.5,0,0
2.01e+11,13,6,24,745,1,1,1,1,3,274,"R DE LA LEVEE","M",4787680,"198426.0",450,"Lundi",287.425,71.875,0.025,0
2.01e+11,13,6,24,1240,1,2,6,1,3,234,"CONCYR (AVENUE DE)","",NA,"",450,"Lundi",287.425,71.875,0.025,0
2.01e+11,13,6,29,1620,1,2,3,1,2,234,"QU MADELAINE/ALCIDE GASP","M",4789805,"188073.0",450,"Samedi",289.6375,84.5,0.125,0
2.01e+11,13,6,30,1529,1,2,1,1,6,232,"241 R DES CLATZ","M",4784726,"191813.0",450,"Dimanche",290.875,65.125,0.025,0
2.01e+11,13,6,11,850,1,2,6,1,2,75,"GIRATOIRE AV G.POMPIDOU","M",4790096,"185578.0",450,"Mardi",289.4375,78.875,0,0
2.01e+11,13,7,13,112,5,2,1,1,3,286,"sans, GALLOUX (AVENUE GA","",NA,"",450,"Samedi",294.1375,59.375,0,0
2.01e+11,13,7,2,1130,1,2,1,1,6,234,"19 R DE LA REPUBLIQUE","M",4790441,"190442.0",450,"Mardi",294.1125,65.875,0,0
2.01e+11,13,7,14,20,5,2,1,1,3,234,"102 FG SAINT JEAN","M",4790710,"188820.0",450,"Dimanche",295.4,55.25,0,0
2.01e+11,13,8,1,2005,1,2,2,1,3,232,"R GASCOGNE/ALSACE/CHAMPA","M",4784127,"191853.0",450,"Jeudi",300.475,53.75,0,0
2.01e+11,13,8,2,1915,1,2,1,1,6,232,"482 R MARCEL BELOT","M",4786324,"190043.0",450,"Vendredi",300.0875,48.625,0,0
2.01e+11,13,8,13,1305,1,1,2,1,3,232,"AV SOLOGNE/AV VERDUN","M",4786838,"191188.0",450,"Mardi",290.6125,60.5,0,0
2.01e+11,13,8,20,1310,1,2,4,1,3,285,"R 11 OCTOBRE/BERNARD MIL","M",4791589,"188178.0",450,"Mardi",292.4625,51.125,0,0
2.01e+11,13,8,19,1925,1,2,2,1,3,234,"R BOEUF ST PATERNE/CHAPP","M",4790622,"190070.0",450,"Lundi",293.475,61,0,0
2.01e+11,13,8,18,1139,1,1,1,1,4,308,"TANGENTIELLE OU PENETRAN","",NA,"",450,"Dimanche",294.1875,63.5,0,0
2.01e+11,13,9,5,2115,5,2,2,1,1,234,"AV JEAN ZAY/BD MARIE STU","M",4791171,"192305.0",450,"Jeudi",297.325,49.125,0,0
2.01e+11,13,9,8,2045,5,2,1,1,2,234,"68 QUAI MADELEINE","M",4789804,"187863.0",450,"Dimanche",288.8,70.625,0,0
2.01e+11,13,10,1,1850,2,2,1,2,2,234,"6 BD ROCHEPLATTE","M",4790479,"189741.0",450,"Mardi",289.4625,90.25,0.025,0
