"Num_Acc";"senc";"catv";"occutc";"obs";"obsm";"choc";"manv";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep"
201300009397;0;30;0;0;2;1;13;2013;7;13;1645;"Samedi";1;2;1;"741 R PETITE RONCE";"269978.0";4801783;450
201300009397;0;7;0;0;2;1;1;2013;7;13;1645;"Samedi";1;2;1;"741 R PETITE RONCE";"269978.0";4801783;450
201300009398;0;7;0;0;2;1;1;2013;8;11;1415;"Dimanche";1;1;1;"LA MARTINIERE";"258021.0";4784505;450
201300009398;0;7;0;0;2;1;13;2013;8;11;1415;"Dimanche";1;1;1;"LA MARTINIERE";"258021.0";4784505;450
201300009399;0;30;0;0;0;9;1;2013;8;13;1045;"Mardi";1;1;1;"LA VALLEE";"260719.0";4784824;450
201300009400;0;30;0;0;2;7;1;2013;9;30;2000;"Lundi";2;2;1;"GRANDE RUE/CH CAS ROUGE";"268538.0";4794614;450
201300009400;0;7;0;0;2;3;16;2013;9;30;2000;"Lundi";2;2;1;"GRANDE RUE/CH CAS ROUGE";"268538.0";4794614;450
201300009401;0;7;0;0;2;8;1;2013;10;21;1530;"Lundi";1;2;1;"GRANDE RUE";"251349.0";4788929;450
201300009401;0;30;0;0;2;3;1;2013;10;21;1530;"Lundi";1;2;1;"GRANDE RUE";"251349.0";4788929;450
201300009402;0;7;0;6;0;8;1;2013;12;3;1115;"Mardi";1;1;1;"RTE GUE EVEQUE";"252516.0";4787301;450
201300009403;0;2;0;12;0;1;20;2013;12;5;1230;"Jeudi";1;2;1;"RUE DU 24 NOVEMBRE";"253813.0";4800289;450
201300009404;0;7;0;0;2;2;1;2013;12;27;1345;"Vendredi";1;2;1;"D 961/D 88";"250931.0";4788789;450
201300009404;0;10;0;0;2;3;1;2013;12;27;1345;"Vendredi";1;2;1;"D 961/D 88";"250931.0";4788789;450
201300009405;0;7;0;13;0;3;1;2013;1;11;1915;"Vendredi";3;1;1;"";"290031.0";4796586;450
201300009406;0;31;0;13;0;1;1;2013;4;13;800;"Samedi";1;1;1;"";"307856.0";4805154;450
201300009407;0;33;0;0;0;7;1;2013;4;27;1815;"Samedi";1;1;1;"LES ROGERS";"0.0";0;450
201300009408;0;7;0;13;6;1;21;2013;4;27;1530;"Samedi";1;1;1;"RTE DE PERS";"294126.0";4810302;450
201300009409;0;7;0;13;0;1;1;2013;5;23;815;"Jeudi";1;1;1;"";"289767.0";4793495;450
201300009410;0;10;0;6;0;2;1;2013;7;3;600;"Mercredi";2;2;1;"24 R DES CORMIERS";"289130.0";4801651;450
201300009411;0;10;0;0;2;8;1;2013;9;19;2015;"Jeudi";2;1;1;"";"282451.0";4795487;450
201300009411;0;33;0;0;2;8;13;2013;9;19;2015;"Jeudi";2;1;1;"";"282451.0";4795487;450
201300009412;0;7;0;0;2;1;1;2013;6;21;800;"Vendredi";1;1;1;"LES PRASLINS";"274072.0";4785589;450
201300009412;0;7;0;0;2;8;15;2013;6;21;800;"Vendredi";1;1;1;"LES PRASLINS";"274072.0";4785589;450
201300009413;0;7;0;16;0;9;1;2013;1;4;2100;"Vendredi";3;1;2;"LA VIEILLE POSTE";"0.0";0;450
201300009414;0;7;0;0;1;3;1;2013;1;24;2130;"Jeudi";5;1;2;"AV DES ACACIAS";"275336.0";4804461;450
201300009415;0;30;0;12;0;1;1;2013;2;1;2000;"Vendredi";5;2;2;"RTE DE PARIS";"276394.0";4814555;450
201300009416;0;33;0;0;2;1;1;2013;4;2;1730;"Mardi";2;2;1;"D 62/RTE AMBREVILLE";"277906.0";4813919;450
201300009416;0;7;0;0;2;2;15;2013;4;2;1730;"Mardi";2;2;1;"D 62/RTE AMBREVILLE";"277906.0";4813919;450
201300009417;0;7;0;15;0;5;1;2013;6;25;15;"Mardi";5;2;1;"380 R STADE";"279589.0";4803909;450
201300009418;0;10;0;0;1;3;1;2013;7;15;200;"Lundi";3;1;1;"BOIS DE THURELLES";"276404.0";4812652;450
201300009419;0;31;0;0;2;1;13;2013;7;28;1515;"Dimanche";1;1;1;"LE BOIS";"283357.0";4805793;450
201300009419;0;7;0;0;0;3;23;2013;7;28;1515;"Dimanche";1;1;1;"LE BOIS";"283357.0";4805793;450
201300009420;0;7;0;3;2;6;17;2013;8;1;1400;"Jeudi";1;1;1;"";"269351.0";4809417;450
201300009420;0;17;0;0;2;1;1;2013;8;1;1400;"Jeudi";1;1;1;"";"269351.0";4809417;450
201300009421;0;1;0;0;2;8;1;2013;8;23;1515;"Vendredi";1;1;1;"D 94/D 38";"263656.0";4803881;450
201300009421;0;7;0;0;2;2;1;2013;8;23;1515;"Vendredi";1;1;1;"D 94/D 38";"263656.0";4803881;450
201300009422;0;7;0;0;2;8;15;2013;8;24;1245;"Samedi";1;2;1;"BD BRECHE/R ST APOLLINE";"279109.0";4809000;450
201300009422;0;33;0;0;2;2;17;2013;8;24;1245;"Samedi";1;2;1;"BD BRECHE/R ST APOLLINE";"279109.0";4809000;450
201300009423;0;7;0;2;0;5;13;2013;11;24;600;"Dimanche";3;1;1;"";"276775.0";4810746;450
201300009424;0;7;0;0;2;3;1;2013;5;10;1600;"Vendredi";1;1;1;"";"0.0";0;450
201300009424;0;7;0;0;2;2;13;2013;5;10;1600;"Vendredi";1;1;1;"";"0.0";0;450
201300009425;0;7;0;0;2;2;21;2013;5;29;215;"Mercredi";3;1;1;"D 2152/VC 5";"221706.0";4814529;450
201300009425;0;7;0;0;0;6;9;2013;5;29;215;"Mercredi";3;1;1;"D 2152/VC 5";"221706.0";4814529;450
201300009426;0;33;0;16;0;7;1;2013;5;29;2100;"Mercredi";2;1;1;"";"0.0";0;450
201300009427;0;7;0;0;0;5;1;2013;11;8;1345;"Vendredi";1;2;9;"FG ORLEANS";"0.0";0;450
201300009428;0;7;0;0;2;1;1;2013;1;17;715;"Jeudi";5;2;1;"D165/RTE GONDREVILLE";"246953.0";4809401;450
201300009428;0;7;0;0;2;7;1;2013;1;17;715;"Jeudi";5;2;1;"D165/RTE GONDREVILLE";"246953.0";4809401;450
201300009429;0;2;0;0;2;1;1;2013;3;29;1715;"Vendredi";1;1;1;"";"0.0";0;450
201300009429;0;7;0;0;0;6;20;2013;3;29;1715;"Vendredi";1;1;1;"";"0.0";0;450
201300009430;0;7;0;0;2;3;1;2013;5;26;1645;"Dimanche";1;2;1;"RTE DE PITHIVIERS";"242536.0";4807411;450
201300009430;0;7;0;0;2;3;13;2013;5;26;1645;"Dimanche";1;2;1;"RTE DE PITHIVIERS";"242536.0";4807411;450
201300009431;0;7;0;8;0;1;1;2013;7;14;600;"Dimanche";1;1;1;"LE PAVE DE MEZIERES";"247489.0";4804037;450
201300009432;0;31;0;0;2;1;1;2013;7;31;2230;"Mercredi";3;1;1;"";"235563.0";4805305;450
201300009432;0;31;0;0;0;4;10;2013;7;31;2230;"Mercredi";3;1;1;"";"235563.0";4805305;450
201300009433;0;7;0;0;2;1;1;2013;8;17;715;"Samedi";2;2;1;"D 44/RTE NESPLOY";"239693.0";4801991;450
201300009433;0;10;0;0;2;3;1;2013;8;17;715;"Samedi";2;2;1;"D 44/RTE NESPLOY";"239693.0";4801991;450
201300009434;0;7;0;16;0;1;17;2013;9;22;1330;"Dimanche";1;1;1;"";"245688.0";4821901;450
201300009435;0;7;0;0;2;8;1;2013;10;6;1400;"Dimanche";1;1;1;"D 950/VC";"240224.0";4810543;450
201300009435;0;7;0;0;2;1;1;2013;10;6;1400;"Dimanche";1;1;1;"D 950/VC";"240224.0";4810543;450
201300009435;0;7;0;0;2;3;1;2013;10;6;1400;"Dimanche";1;1;1;"D 950/VC";"240224.0";4810543;450
201300009436;0;14;0;0;2;2;2;2013;10;8;730;"Mardi";2;1;1;"";"242702.0";4820309;450
201300009436;0;1;0;0;0;8;1;2013;10;8;730;"Mardi";2;1;1;"";"242702.0";4820309;450
201300009437;0;7;0;0;2;2;15;2013;6;8;900;"Samedi";1;2;1;"25 ROUTE D' ENZENVILLE";"223217.0";4830901;450
201300009437;0;1;0;0;2;1;1;2013;6;8;900;"Samedi";1;2;1;"25 ROUTE D' ENZENVILLE";"223217.0";4830901;450
201300009438;0;7;0;0;1;2;1;2013;9;6;1715;"Vendredi";1;2;1;"R DES COLLEGES";"241165.0";4829617;450
201300009439;0;7;0;0;2;3;13;2013;10;25;2215;"Vendredi";3;1;2;"";"219326.0";4833343;450
201300009439;0;7;0;0;2;2;21;2013;10;25;2215;"Vendredi";3;1;2;"";"219326.0";4833343;450
201300009439;0;33;0;0;2;1;1;2013;10;25;2215;"Vendredi";3;1;2;"";"219326.0";4833343;450
201300009439;0;7;0;0;2;8;1;2013;10;25;2215;"Vendredi";3;1;2;"";"219326.0";4833343;450
201300011584;0;7;0;0;2;6;1;2013;3;27;1730;"Mercredi";1;1;1;"";"288938.0";4815711;450
201300011584;0;7;0;0;2;1;1;2013;3;27;1730;"Mercredi";1;1;1;"";"288938.0";4815711;450
201300011584;0;7;0;0;2;8;1;2013;3;27;1730;"Mercredi";1;1;1;"";"288938.0";4815711;450
201300011584;0;10;0;0;2;2;21;2013;3;27;1730;"Mercredi";1;1;1;"";"288938.0";4815711;450
201300011584;0;7;0;0;2;7;21;2013;3;27;1730;"Mercredi";1;1;1;"";"288938.0";4815711;450
201300011584;0;7;0;0;9;1;1;2013;3;27;1730;"Mercredi";1;1;1;"";"288938.0";4815711;450
201300011584;0;7;0;0;2;2;1;2013;3;27;1730;"Mercredi";1;1;1;"";"288938.0";4815711;450
201300011588;0;37;27;0;2;2;2;2013;6;12;2315;"Mercredi";3;1;1;"";"294242.0";4813232;450
201300011588;0;7;0;0;0;6;23;2013;6;12;2315;"Mercredi";3;1;1;"";"294242.0";4813232;450
201300011596;0;7;0;0;9;1;1;2013;9;3;1745;"Mardi";1;1;1;"";"288872.0";4815739;450
201300011827;0;7;0;13;0;9;14;2013;1;7;1245;"Lundi";1;1;1;"";"184882.0";4807214;450
201300011830;0;7;0;0;2;1;1;2013;4;8;1700;"Lundi";1;1;1;"";"184009.0";4803355;450
201300011830;0;17;0;0;0;4;1;2013;4;8;1700;"Lundi";1;1;1;"";"184009.0";4803355;450
201300011832;0;7;0;14;0;1;21;2013;5;19;815;"Dimanche";1;1;1;"";"184681.0";4806601;450
201300011832;0;7;0;13;2;2;14;2013;5;19;815;"Dimanche";1;1;1;"";"184681.0";4806601;450
201300011832;0;7;0;13;0;6;1;2013;5;19;815;"Dimanche";1;1;1;"";"184681.0";4806601;450
201300011836;0;7;0;13;0;1;1;2013;6;14;1800;"Vendredi";1;1;1;"";"167100.0";4783798;450
201300011838;0;10;0;14;0;1;1;2013;7;18;1115;"Jeudi";1;1;1;"";"183999.0";4803246;450
201300011839;0;7;0;13;0;2;0;2013;9;5;1415;"Jeudi";1;1;1;"";"160751.0";4779401;450
201300011841;0;7;0;0;2;2;2;2013;10;26;945;"Samedi";1;1;1;"";"185219.0";4776709;450
201300011841;0;13;0;0;0;6;1;2013;10;26;945;"Samedi";1;1;1;"";"185219.0";4776709;450
201300011843;0;17;0;13;0;2;1;2013;12;2;1445;"Lundi";1;1;1;"";"157461.0";4777089;450
201300011844;0;7;0;13;0;9;1;2013;12;22;130;"Dimanche";3;1;2;"";"156101.0";4776373;450
201300013352;0;7;0;0;2;1;2;2013;4;29;345;"Lundi";3;1;1;"";"271755.0";4813166;450
201300013352;0;17;0;0;0;4;1;2013;4;29;345;"Lundi";3;1;1;"";"271755.0";4813166;450
201300013353;0;33;0;3;0;9;14;2013;5;4;1645;"Samedi";1;1;1;"";"306315.0";4804644;450
201300013354;0;7;0;0;2;2;2;2013;6;29;1930;"Samedi";1;1;1;"";"268362.0";4789141;450
201300013354;0;17;0;0;0;6;1;2013;6;29;1930;"Samedi";1;1;1;"";"268362.0";4789141;450
201300013355;0;7;0;13;0;2;14;2013;10;3;1815;"Jeudi";1;1;1;"";"273708.0";4773064;450
201300017407;0;7;0;0;1;8;1;2013;1;11;730;"Vendredi";5;2;1;"65 R DU BOIS DE DEURRE";"170318.0";4789287;450
201300017408;0;7;0;0;2;3;13;2013;3;7;1415;"Jeudi";1;1;1;"";"0.0";0;450
201300017408;0;7;0;16;0;1;21;2013;3;7;1415;"Jeudi";1;1;1;"";"0.0";0;450
201300017408;0;7;0;0;2;9;1;2013;3;7;1415;"Jeudi";1;1;1;"";"0.0";0;450
201300017409;0;7;0;0;1;2;1;2013;3;11;1830;"Lundi";2;2;3;"BD CARNOT";"212343.0";4786591;450
201300017410;0;7;0;0;2;8;1;2013;3;16;1330;"Samedi";1;1;1;"D 951/VC";"216774.0";4781711;450
201300017410;0;7;0;0;2;2;1;2013;3;16;1330;"Samedi";1;1;1;"D 951/VC";"216774.0";4781711;450
201300017411;0;1;0;0;2;1;13;2013;4;8;1815;"Lundi";1;2;1;"91 R COURTINIERES";"202489.0";4784406;450
201300017411;0;7;0;0;2;1;1;2013;4;8;1815;"Lundi";1;2;1;"91 R COURTINIERES";"202489.0";4784406;450
201300017412;0;33;0;0;2;1;1;2013;4;19;915;"Vendredi";1;1;7;"D 326 // ACCES HITACHI";"191879.0";4781736;450
201300017412;0;7;0;0;2;7;15;2013;4;19;915;"Vendredi";1;1;7;"D 326 // ACCES HITACHI";"191879.0";4781736;450
201300017413;0;33;0;13;0;2;1;2013;6;8;1615;"Samedi";1;1;2;"";"212199.0";4781068;450
201300017414;0;7;0;2;0;2;1;2013;6;8;2045;"Samedi";1;1;2;"LE CHENE";"216889.0";4778865;450
201300017415;0;7;0;13;0;2;1;2013;6;14;415;"Vendredi";3;1;5;"";"224714.0";4782176;450
201300017416;0;33;0;0;2;1;1;2013;6;20;1745;"Jeudi";1;1;1;"D 951/VC";"216784.0";4781714;450
201300017416;0;7;0;0;2;5;1;2013;6;20;1745;"Jeudi";1;1;1;"D 951/VC";"216784.0";4781714;450
201300017417;0;7;0;8;0;1;13;2013;6;21;545;"Vendredi";1;1;1;"";"0.0";0;450
201300017418;0;7;0;0;2;1;1;2013;6;29;1330;"Samedi";1;1;1;"LES 4 CHEMINS";"219260.0";4781343;450
201300017418;0;7;0;0;2;7;1;2013;6;29;1330;"Samedi";1;1;1;"LES 4 CHEMINS";"219260.0";4781343;450
201300017419;0;10;0;0;2;1;13;2013;7;6;1415;"Samedi";1;1;1;"LES CHAPELLES";"205656.0";4778384;450
201300017419;0;7;0;0;2;1;1;2013;7;6;1415;"Samedi";1;1;1;"LES CHAPELLES";"205656.0";4778384;450
201300017420;0;33;0;0;6;1;1;2013;7;7;1815;"Dimanche";1;1;1;"LES GITTONNIERES";"217743.0";4777141;450
201300017421;0;33;0;2;0;1;1;2013;8;16;1530;"Vendredi";1;1;7;"LA PINARDIERE";"190322.0";4779777;450
201300017422;0;7;0;0;2;8;17;2013;9;3;1000;"Mardi";1;1;1;"LES ACACIAS";"192975.0";4780678;450
201300017422;0;14;0;0;2;3;1;2013;9;3;1000;"Mardi";1;1;1;"LES ACACIAS";"192975.0";4780678;450
201300017422;0;10;0;0;2;1;1;2013;9;3;1000;"Mardi";1;1;1;"LES ACACIAS";"192975.0";4780678;450
201300017423;0;17;0;0;2;1;2;2013;10;22;500;"Mardi";3;1;1;"";"188951.0";4810484;450
201300017423;0;17;0;0;0;4;23;2013;10;22;500;"Mardi";3;1;1;"";"188951.0";4810484;450
201300017424;0;7;0;0;1;2;1;2013;10;25;1915;"Vendredi";3;1;3;"";"0.0";0;450
201300017425;0;7;0;1;0;2;14;2013;4;7;515;"Dimanche";4;2;1;"12 R BOURGOGNE";"305474.0";4794259;450
201300017426;0;30;0;6;1;1;1;2013;6;27;830;"Jeudi";1;1;1;"";"297718.0";4795861;450
201300017427;0;7;0;0;2;1;17;2013;9;27;1845;"Vendredi";1;1;1;"";"204412.0";4812352;450
201300017427;0;7;0;0;2;3;21;2013;9;27;1845;"Vendredi";1;1;1;"";"204412.0";4812352;450
201300017428;0;7;0;0;2;1;1;2013;10;17;1015;"Jeudi";1;1;2;"";"204928.0";4797060;450
201300017428;0;7;0;0;2;7;17;2013;10;17;1015;"Jeudi";1;1;2;"";"204928.0";4797060;450
201300017429;0;33;0;0;6;1;1;2013;10;18;2000;"Vendredi";3;1;1;"";"212394.0";4809757;450
201300017430;0;7;0;13;0;1;1;2013;11;5;2200;"Mardi";3;2;8;"850 RTE COURCY // GALLER";"218109.0";4805569;450
201300017430;0;7;0;8;0;7;1;2013;11;5;2200;"Mardi";3;2;8;"850 RTE COURCY // GALLER";"218109.0";4805569;450
201300017431;0;15;0;0;2;3;13;2013;12;16;645;"Lundi";3;1;9;"";"205271.0";4816622;450
201300017431;0;15;0;0;2;3;21;2013;12;16;645;"Lundi";3;1;9;"";"205271.0";4816622;450
201300023286;0;17;0;0;0;6;1;2013;4;15;715;"Lundi";1;1;1;"";"190497.0";4804787;450
201300023286;0;7;0;0;2;2;2;2013;4;15;715;"Lundi";1;1;1;"";"190497.0";4804787;450
201300027390;0;7;0;0;2;1;1;2013;1;3;2050;"Jeudi";5;2;2;"R PASTEUR/E.DECOURT/SCHE";"274641.0";4799827;450
201300027390;0;7;0;0;2;2;1;2013;1;3;2050;"Jeudi";5;2;2;"R PASTEUR/E.DECOURT/SCHE";"274641.0";4799827;450
201300027391;0;7;0;13;0;3;1;2013;1;4;845;"Vendredi";2;1;2;"BT D 2007 VERS D 2060";"274201.0";4798487;450
201300027392;0;7;0;0;2;8;1;2013;1;25;1220;"Vendredi";1;2;8;"R VOLTAIRE/CAMILLE DESMO";"273917.0";4803649;450
201300027392;0;31;0;0;2;1;1;2013;1;25;1220;"Vendredi";1;2;8;"R VOLTAIRE/CAMILLE DESMO";"273917.0";4803649;450
201300027393;0;31;0;0;2;1;1;2013;1;30;1155;"Mercredi";1;2;2;"D 815/AV COCHERY/D 943";"274197.0";4800361;450
201300027393;0;7;0;0;2;7;15;2013;1;30;1155;"Mercredi";1;2;2;"D 815/AV COCHERY/D 943";"274197.0";4800361;450
201300027394;0;7;0;0;2;3;1;2013;2;1;1750;"Vendredi";5;2;3;"R CHATEAU/BD CHINCHON";"272731.0";4799651;450
201300027394;0;37;1;0;2;2;15;2013;2;1;1750;"Vendredi";5;2;3;"R CHATEAU/BD CHINCHON";"272731.0";4799651;450
201300027395;0;7;0;6;0;9;1;2013;2;3;52;"Dimanche";3;1;1;"LES SARRADINS";"283627.0";4798592;450
201300027396;0;15;0;0;2;5;17;2013;2;8;1858;"Vendredi";3;1;2;"LES CLOSIERS";"274086.0";4799231;450
201300027396;0;30;0;0;2;3;1;2013;2;8;1858;"Vendredi";3;1;2;"LES CLOSIERS";"274086.0";4799231;450
201300027397;0;7;0;0;2;1;1;2013;2;14;1330;"Jeudi";1;2;3;"R MARCEL BLANCHET/ORMES";"270543.0";4800932;450
201300027397;0;10;0;0;2;3;15;2013;2;14;1330;"Jeudi";1;2;3;"R MARCEL BLANCHET/ORMES";"270543.0";4800932;450
201300027398;0;30;0;15;0;1;1;2013;2;23;2117;"Samedi";5;2;4;"33 AV GL DE GAULLE";"273634.0";4800327;450
201300027399;0;30;0;0;2;1;2;2013;2;28;1634;"Jeudi";1;2;1;"100 RTE ST FIRMIN DES VI";"274206.0";4797557;450
201300027399;0;7;0;0;0;5;15;2013;2;28;1634;"Jeudi";1;2;1;"100 RTE ST FIRMIN DES VI";"274206.0";4797557;450
201300027400;0;3;0;10;0;1;1;2013;3;2;1405;"Samedi";1;2;1;"R J.LAMY/LAZARE CARNOT";"273512.0";4800673;450
201300027401;0;7;0;0;2;1;1;2013;3;7;1928;"Jeudi";3;1;1;"ROUTE NATIONALE 60";"268420.0";4798912;450
201300027401;0;7;0;0;0;4;1;2013;3;7;1928;"Jeudi";3;1;1;"ROUTE NATIONALE 60";"268420.0";4798912;450
201300027402;0;7;0;0;1;8;1;2013;3;9;1655;"Samedi";1;2;1;"R EDOUARD LALO";"271962.0";4800578;450
201300027403;0;7;0;0;2;6;1;2013;3;11;1348;"Lundi";1;2;1;"R FOLIE/G. JALLION";"270971.0";4801787;450
201300027403;0;7;0;0;2;4;23;2013;3;11;1348;"Lundi";1;2;1;"R FOLIE/G. JALLION";"270971.0";4801787;450
201300027403;1;7;0;0;2;1;1;2013;3;11;1348;"Lundi";1;2;1;"R FOLIE/G. JALLION";"270971.0";4801787;450
201300027404;0;7;0;0;1;3;9;2013;3;15;944;"Vendredi";1;2;1;"120 R DEPORTES ET INTERN";"274455.0";4799447;450
201300027405;0;7;0;0;2;1;1;2013;3;16;1545;"Samedi";1;2;1;"75 RUE DE LA SIRENE";"272601.0";4800244;450
201300027405;0;7;0;0;0;4;15;2013;3;16;1545;"Samedi";1;2;1;"75 RUE DE LA SIRENE";"272601.0";4800244;450
201300027406;0;13;0;6;0;1;1;2013;3;18;1005;"Lundi";1;2;8;"RUE DE VERDUN";"";NA;450
201300027407;0;7;0;0;2;3;9;2013;3;19;1508;"Mardi";1;2;7;"GIRATOIRE R EUROPE";"272906.0";4797823;450
201300027407;0;2;0;0;2;7;1;2013;3;19;1508;"Mardi";1;2;7;"GIRATOIRE R EUROPE";"272906.0";4797823;450
201300027408;0;30;0;0;2;2;2;2013;3;15;1808;"Vendredi";1;2;1;"35 R VIMORY";"272479.0";4799118;450
201300027408;0;7;0;0;0;6;1;2013;3;15;1808;"Vendredi";1;2;1;"35 R VIMORY";"272479.0";4799118;450
201300027409;1;7;0;0;1;1;1;2013;3;23;515;"Samedi";5;2;1;"92 BIS R A.COQUILLET";"273237.0";4799033;450
201300027410;0;1;0;0;2;1;1;2013;4;17;1918;"Mercredi";1;2;1;"R DEMI LUNE/DEMI LUNE";"273622.0";4802231;450
201300027410;0;7;0;0;2;2;1;2013;4;17;1918;"Mercredi";1;2;1;"R DEMI LUNE/DEMI LUNE";"273622.0";4802231;450
201300027411;0;7;0;0;1;2;1;2013;4;19;1115;"Vendredi";1;2;1;"R DU 23 AOUT";"271979.0";4801145;450
201300027412;0;33;0;0;2;3;17;2013;4;23;749;"Mardi";1;1;1;"D2060";"281004.0";4800578;450
201300027412;0;7;0;0;2;3;1;2013;4;23;749;"Mardi";1;1;1;"D2060";"281004.0";4800578;450
201300027413;0;1;0;0;2;3;15;2013;4;24;1618;"Mercredi";1;1;1;"R BRUYERES/GUE PIOCHE";"278503.0";4799029;450
201300027413;0;7;0;0;2;2;17;2013;4;24;1618;"Mercredi";1;1;1;"R BRUYERES/GUE PIOCHE";"278503.0";4799029;450
201300027414;0;7;0;0;1;1;16;2013;4;24;1928;"Mercredi";1;2;1;"D 2007/AV GL DE GAULLE";"273683.0";4800396;450
201300027415;0;7;0;0;2;6;15;2013;4;29;1515;"Lundi";1;2;1;"R NIVELLE/PIERRE SEMARD";"274677.0";4798933;450
201300027415;0;2;0;0;2;1;15;2013;4;29;1515;"Lundi";1;2;1;"R NIVELLE/PIERRE SEMARD";"274677.0";4798933;450
201300027416;0;7;0;12;0;8;2;2013;4;28;1230;"Dimanche";1;2;1;"RD 2007";"";NA;450
201300027416;0;33;0;12;2;8;2;2013;4;28;1230;"Dimanche";1;2;1;"RD 2007";"";NA;450
201300027417;0;33;0;0;2;1;1;2013;5;6;1540;"Lundi";1;2;1;"R J.MERMOZ/R PLANTES";"271641.0";4798111;450
201300027417;0;7;0;0;2;7;15;2013;5;6;1540;"Lundi";1;2;1;"R J.MERMOZ/R PLANTES";"271641.0";4798111;450
201300027418;0;32;0;12;0;1;1;2013;5;7;755;"Mardi";1;2;1;"4 R MARYSE BASTIE";"272172.0";4798169;450
201300027419;0;7;0;0;0;8;15;2013;5;9;1435;"Jeudi";1;2;1;"R PARC/R STADE";"269563.0";4799502;450
201300027419;0;7;0;0;2;3;1;2013;5;9;1435;"Jeudi";1;2;1;"R PARC/R STADE";"269563.0";4799502;450
201300027420;0;7;0;13;2;7;21;2013;5;16;1520;"Jeudi";1;1;2;"D2060";"";NA;450
201300027420;0;3;0;0;0;8;1;2013;5;16;1520;"Jeudi";1;1;2;"D2060";"";NA;450
201300027421;0;30;0;12;0;2;14;2013;5;17;1825;"Vendredi";1;2;1;"R JEAN LAMY";"273082.0";4800462;450
201300027422;0;7;0;0;0;4;23;2013;5;24;1526;"Vendredi";1;2;2;"BRETELLE/R EUROPE";"274001.0";4799652;450
201300027422;0;7;0;0;2;1;1;2013;5;24;1526;"Vendredi";1;2;2;"BRETELLE/R EUROPE";"274001.0";4799652;450
201300027423;0;17;0;3;2;3;1;2013;5;24;1620;"Vendredi";1;1;3;"D2007/BRETELLE D93";"274096.0";4797723;450
201300027423;0;7;0;0;2;5;12;2013;5;24;1620;"Vendredi";1;1;3;"D2007/BRETELLE D93";"274096.0";4797723;450
201300027424;0;7;0;4;0;3;1;2013;5;28;1920;"Mardi";1;1;2;"D 2060";"271362.0";4794514;450
201300027425;0;7;0;0;1;3;15;2013;5;30;1616;"Jeudi";1;2;3;"21 PL DE LA  REPUBLIQUE";"273338.0";4799603;450
201300027426;0;7;0;0;2;2;9;2013;6;2;1305;"Dimanche";1;2;1;"150 R PAUL DOUMER";"274239.0";4800203;450
201300027426;0;33;0;0;2;1;1;2013;6;2;1305;"Dimanche";1;2;1;"150 R PAUL DOUMER";"274239.0";4800203;450
201300027427;0;7;0;0;2;1;21;2013;6;14;1000;"Vendredi";1;1;1;"D 2007";"273403.0";4796668;450
201300027427;0;7;0;0;2;2;1;2013;6;14;1000;"Vendredi";1;1;1;"D 2007";"273403.0";4796668;450
201300027428;0;2;0;8;0;1;1;2013;6;21;1945;"Vendredi";1;2;1;"59 R DES COQUELICOTS";"275045.0";4798928;450
201300027429;0;30;0;0;1;1;1;2013;6;25;1715;"Mardi";1;2;1;"27 FG DE LA CHAUSSEE";"274170.0";4799801;450
201300027430;0;7;0;0;2;2;15;2013;7;6;1025;"Samedi";1;2;1;"557 R ST FIRMIN DES VIGN";"273672.0";4797724;450
201300027430;0;7;0;0;2;3;1;2013;7;6;1025;"Samedi";1;2;1;"557 R ST FIRMIN DES VIGN";"273672.0";4797724;450
201300027431;0;14;0;0;2;8;1;2013;7;3;825;"Mercredi";1;2;2;"R CHAMBON/BRETELLE";"269467.0";4798739;450
201300027431;0;7;0;0;2;1;9;2013;7;3;825;"Mercredi";1;2;2;"R CHAMBON/BRETELLE";"269467.0";4798739;450
201300027432;0;7;0;0;2;2;1;2013;7;2;845;"Mardi";1;2;1;"R G.SAND/A.DUMAS";"271107.0";4798466;450
201300027432;0;7;0;0;2;3;1;2013;7;2;845;"Mardi";1;2;1;"R G.SAND/A.DUMAS";"271107.0";4798466;450
201300027433;0;7;0;0;2;2;1;2013;7;12;1235;"Vendredi";1;1;1;"R COULEVREUX/BRETELLE D2";"276934.0";4798562;450
201300027433;0;7;0;0;2;3;15;2013;7;12;1235;"Vendredi";1;1;1;"R COULEVREUX/BRETELLE D2";"276934.0";4798562;450
201300027434;0;7;0;0;1;2;1;2013;7;19;1720;"Vendredi";1;2;1;"R DU GUE AUX BICHES";"272722.0";4802279;450
201300027435;0;7;0;8;0;3;1;2013;7;24;910;"Mercredi";1;2;1;"R LIBERATION";"269297.0";4798964;450
201300027436;0;7;0;12;0;2;1;2013;8;7;1210;"Mercredi";1;2;8;"87 Bis AV GL LECLERC";"273918.0";4801332;450
201300027437;0;7;0;0;2;2;1;2013;8;9;1855;"Vendredi";1;2;1;"PARKING LECLERC";"273124.0";4797745;450
201300027437;0;7;0;0;2;1;1;2013;8;9;1855;"Vendredi";1;2;1;"PARKING LECLERC";"273124.0";4797745;450
201300027438;0;1;0;0;2;1;2;2013;8;23;1605;"Vendredi";1;2;1;"1336 AV ANTIBES";"273330.0";4797532;450
201300027438;0;7;0;0;0;4;1;2013;8;23;1605;"Vendredi";1;2;1;"1336 AV ANTIBES";"273330.0";4797532;450
