"Num_Acc";"grav0";"grav1";"grav2";"grav3"
"200800029129";"0";"2";"0";"0"
"200800029130";"0";"0";"1";"0"
"200800029131";"1";"0";"1";"0"
"200800029132";"1";"0";"1";"0"
"200800029133";"1";"0";"1";"0"
"200800029251";"0";"0";"1";"0"
"200800029252";"1";"0";"1";"0"
"200800030917";"0";"0";"1";"0"
"200800030918";"0";"1";"1";"0"
"200800030919";"1";"0";"1";"0"
"200800030920";"1";"0";"1";"0"
"200800030921";"0";"0";"1";"0"
"200800030922";"1";"0";"1";"0"
"200800030923";"2";"2";"0";"0"
"200800030924";"0";"0";"1";"0"
"200800030925";"0";"0";"1";"1"
"200800030926";"5";"1";"1";"0"
"200800030927";"6";"0";"1";"0"
"200800030928";"0";"0";"1";"0"
"200800030929";"1";"1";"0";"0"
"200800030930";"0";"2";"0";"0"
"200800030931";"2";"0";"1";"0"
"200800030932";"0";"0";"1";"0"
"200800030933";"0";"0";"1";"0"
"200800030934";"0";"1";"0";"0"
"200800030935";"2";"0";"0";"1"
"200800030936";"0";"0";"1";"0"
"200800030937";"1";"1";"1";"0"
"200800032729";"0";"1";"0";"0"
"200800032730";"1";"1";"0";"0"
"200800032731";"1";"1";"0";"0"
"200800032732";"1";"2";"0";"0"
"200800032733";"1";"1";"0";"0"
"200800032734";"1";"1";"0";"0"
"200800032735";"1";"1";"0";"0"
"200800032736";"0";"1";"0";"0"
"200800032737";"3";"0";"1";"0"
"200800032738";"1";"1";"0";"0"
"200800032739";"2";"1";"0";"0"
"200800032740";"1";"1";"0";"0"
"200800032741";"1";"1";"0";"0"
"200800032742";"1";"0";"1";"0"
"200800032743";"1";"1";"0";"0"
"200800032744";"0";"1";"0";"0"
"200800037688";"1";"0";"1";"0"
"200800037689";"0";"0";"1";"0"
"200800037690";"1";"1";"0";"0"
"200800037691";"0";"0";"1";"0"
"200800037692";"1";"1";"0";"0"
"200800037693";"0";"0";"0";"2"
"200800037694";"1";"0";"1";"0"
"200800037695";"2";"0";"1";"0"
"200800037696";"1";"2";"0";"0"
"200800037697";"0";"0";"1";"0"
"200800037698";"2";"0";"0";"2"
"200800037699";"0";"1";"1";"0"
"200800037700";"1";"0";"1";"0"
"200800037873";"0";"0";"1";"0"
"200800037874";"0";"0";"0";"1"
"200800037875";"0";"1";"1";"0"
"200800039627";"0";"2";"1";"0"
"200800039628";"2";"1";"0";"0"
"200800039629";"2";"1";"0";"0"
"200800039630";"0";"0";"1";"0"
"200800039631";"1";"0";"1";"0"
"200800039632";"1";"0";"1";"0"
"200800039633";"1";"1";"0";"0"
"200800039634";"3";"0";"1";"0"
"200800039635";"0";"1";"1";"0"
"200800039636";"1";"1";"0";"0"
"200800039637";"1";"0";"1";"0"
"200800039638";"1";"0";"1";"0"
"200800039639";"1";"1";"0";"0"
"200800039640";"0";"1";"0";"0"
"200800039641";"1";"1";"0";"0"
"200800039642";"1";"0";"1";"0"
"200800039643";"3";"0";"1";"0"
"200800039644";"1";"1";"0";"0"
"200800039645";"1";"2";"0";"0"
"200800039646";"0";"0";"1";"0"
"200800039647";"1";"1";"0";"0"
"200800039648";"1";"1";"0";"0"
"200800039649";"1";"2";"0";"0"
"200800039650";"0";"0";"1";"0"
"200800039651";"1";"1";"0";"0"
"200800039652";"1";"1";"0";"0"
"200800039653";"0";"1";"0";"0"
"200800039654";"2";"0";"1";"0"
"200800044401";"0";"1";"1";"0"
"200800044402";"1";"0";"1";"0"
"200800044403";"0";"1";"0";"0"
"200800044404";"1";"0";"1";"0"
"200800044405";"1";"1";"0";"0"
"200800044406";"2";"1";"0";"0"
"200800044407";"1";"1";"0";"0"
"200800044408";"3";"2";"0";"0"
"200800044409";"2";"2";"0";"0"
"200800044410";"1";"0";"1";"0"
"200800044411";"2";"2";"1";"0"
"200800044412";"1";"1";"0";"0"
"200800044413";"1";"1";"0";"0"
"200800044414";"1";"4";"0";"0"
"200800044415";"1";"3";"0";"0"
"200800044416";"1";"1";"0";"0"
"200800044417";"1";"1";"0";"0"
"200800044418";"1";"1";"0";"0"
"200800044419";"1";"2";"0";"0"
"200800044420";"2";"0";"1";"0"
"200800044421";"3";"1";"0";"0"
"200800044422";"1";"1";"0";"0"
"200800045463";"1";"0";"1";"0"
"200800047233";"1";"0";"2";"0"
"200800047756";"3";"4";"0";"0"
"200800047757";"1";"1";"0";"0"
"200800047758";"0";"0";"4";"3"
"200800047759";"0";"0";"1";"0"
"200800047760";"0";"0";"0";"1"
"200800047761";"0";"0";"0";"1"
"200800047762";"0";"0";"1";"0"
"200800047763";"1";"0";"1";"0"
"200800047764";"0";"0";"1";"0"
"200800047765";"0";"0";"2";"0"
"200800047766";"4";"2";"2";"2"
"200800047767";"0";"0";"1";"0"
"200800047768";"0";"0";"2";"2"
"200800047769";"0";"0";"1";"0"
"200800047770";"1";"0";"1";"0"
"200800047885";"0";"2";"1";"0"
"200800047886";"0";"2";"2";"0"
"200800047887";"0";"0";"0";"1"
"200800049569";"0";"0";"1";"0"
"200800049570";"1";"2";"0";"0"
"200800049571";"1";"0";"1";"0"
"200800049572";"1";"0";"1";"0"
"200800049573";"0";"0";"1";"3"
"200800049574";"2";"0";"0";"1"
"200800049575";"0";"0";"1";"0"
"200800049576";"1";"2";"1";"0"
"200800049577";"1";"1";"0";"0"
"200800049578";"0";"0";"1";"0"
"200800049579";"0";"2";"1";"0"
"200800049580";"0";"0";"2";"0"
"200800049581";"0";"1";"0";"0"
"200800049582";"1";"0";"1";"0"
"200800049583";"1";"0";"1";"0"
"200800049584";"0";"0";"0";"1"
"200800049585";"1";"1";"0";"0"
"200800049586";"0";"0";"2";"0"
"200800049690";"4";"0";"1";"0"
"200800049691";"3";"2";"0";"0"
"200800049799";"1";"0";"1";"0"
"200800050710";"0";"0";"1";"0"
"200800050711";"1";"1";"0";"0"
"200800050712";"1";"4";"0";"0"
"200800050713";"0";"1";"0";"0"
"200800050714";"1";"1";"0";"0"
"200800050715";"2";"1";"0";"0"
"200800050716";"1";"1";"1";"0"
"200800050717";"1";"1";"0";"0"
"200800050718";"0";"1";"0";"0"
"200800050719";"6";"1";"0";"0"
"200800050720";"1";"1";"0";"0"
"200800050721";"1";"2";"0";"0"
"200800050722";"1";"1";"0";"0"
"200800050723";"1";"0";"1";"0"
"200800050724";"1";"1";"0";"0"
"200800050725";"2";"1";"0";"0"
"200800050726";"1";"2";"0";"0"
"200800050727";"1";"1";"0";"0"
"200800050728";"3";"2";"0";"0"
"200800050729";"2";"1";"0";"0"
"200800050730";"0";"1";"0";"0"
"200800050731";"1";"1";"0";"0"
"200800050732";"2";"1";"0";"0"
"200800050733";"0";"2";"0";"0"
"200800050734";"1";"1";"0";"0"
"200800050735";"3";"1";"0";"0"
"200800056442";"2";"2";"0";"1"
"200800056443";"1";"0";"1";"0"
"200800056444";"0";"0";"1";"0"
"200800056445";"1";"0";"2";"0"
"200800056446";"0";"0";"3";"1"
"200800056447";"0";"0";"0";"1"
"200800056448";"2";"0";"0";"2"
"200800056449";"1";"0";"1";"0"
"200800056450";"0";"0";"1";"0"
"200800056451";"1";"0";"1";"0"
"200800056452";"1";"1";"0";"0"
"200800056453";"1";"0";"1";"0"
"200800056454";"1";"0";"1";"0"
"200800056455";"2";"0";"1";"2"
"200800056456";"2";"0";"1";"0"
"200800056457";"0";"3";"1";"0"
"200800056458";"1";"1";"0";"0"
"200800056577";"1";"0";"0";"1"
"200800058364";"0";"1";"1";"0"
"200800058365";"1";"0";"1";"0"
"200800058366";"2";"1";"0";"0"
"200800058367";"1";"1";"0";"0"
"200800058368";"1";"1";"0";"0"
"200800058369";"1";"1";"0";"0"
"200800058370";"1";"2";"0";"0"
"200800058371";"1";"0";"2";"0"
"200800058372";"1";"1";"0";"0"
"200800058373";"1";"1";"0";"0"
"200800058374";"1";"1";"0";"0"
"200800058375";"1";"0";"1";"0"
"200800058376";"1";"0";"1";"0"
"200800058377";"0";"1";"0";"0"
"200800058378";"1";"1";"0";"0"
"200800058379";"1";"1";"0";"0"
"200800058380";"0";"3";"0";"0"
"200800058381";"1";"1";"0";"0"
"200800058382";"2";"1";"1";"0"
"200800058383";"0";"2";"0";"0"
"200800058384";"1";"1";"0";"0"
"200800058385";"1";"1";"0";"0"
"200800058386";"1";"0";"1";"0"
"200800058387";"1";"0";"1";"0"
"200800058388";"1";"2";"0";"0"
"200800058389";"1";"0";"1";"0"
"200800058390";"1";"1";"0";"0"
"200800058391";"1";"0";"1";"0"
"200800058392";"0";"2";"0";"0"
"200800058393";"1";"0";"1";"0"
"200800063496";"2";"0";"1";"0"
"200800063497";"0";"0";"2";"0"
"200800063498";"0";"0";"1";"0"
"200800063499";"1";"0";"1";"0"
"200800063500";"0";"1";"2";"3"
"200800063501";"1";"0";"1";"0"
"200800063616";"2";"1";"0";"0"
"200800064615";"1";"0";"1";"0"
"200800064616";"1";"0";"1";"0"
"200800064617";"1";"0";"1";"0"
"200800064618";"0";"2";"0";"0"
"200800064619";"1";"1";"0";"0"
"200800064620";"2";"4";"0";"0"
"200800064621";"1";"0";"1";"0"
"200800064622";"0";"0";"2";"0"
"200800064623";"1";"1";"0";"0"
"200800064624";"1";"1";"0";"0"
"200800064625";"1";"1";"0";"0"
"200800064626";"1";"0";"1";"0"
"200800064627";"1";"0";"1";"0"
"200800064628";"1";"0";"1";"0"
"200800064629";"2";"1";"1";"0"
"200800064630";"2";"1";"0";"0"
"200800064631";"1";"1";"0";"0"
"200800064632";"1";"1";"0";"0"
"200800064633";"1";"1";"0";"0"
"200800064634";"0";"2";"0";"0"
"200800064635";"1";"1";"0";"0"
"200800064636";"1";"1";"0";"0"
"200800064637";"1";"1";"0";"0"
"200800064638";"2";"1";"0";"0"
"200800064639";"2";"2";"0";"0"
"200800064640";"1";"1";"0";"0"
"200800064641";"4";"2";"0";"0"
"200800069406";"4";"0";"1";"0"
"200800069692";"1";"1";"1";"0"
"200800069693";"0";"0";"2";"0"
"200800069694";"0";"0";"1";"0"
"200800069695";"0";"0";"1";"0"
"200800069696";"1";"0";"1";"0"
"200800069697";"0";"5";"0";"0"
"200800069698";"0";"2";"0";"0"
"200800069699";"1";"0";"0";"1"
"200800069700";"0";"0";"0";"1"
"200800069701";"0";"1";"2";"0"
"200800069702";"1";"1";"1";"0"
"200800069703";"0";"0";"1";"0"
"200800069704";"2";"0";"1";"1"
"200800069705";"1";"0";"0";"1"
"200800069796";"1";"1";"0";"0"
"200800071478";"4";"0";"1";"0"
"200800071479";"1";"1";"0";"0"
"200800071480";"1";"2";"0";"0"
"200800071481";"1";"1";"0";"0"
"200800071482";"1";"1";"0";"0"
"200800071483";"0";"1";"1";"0"
"200800071484";"0";"2";"0";"0"
"200800071485";"0";"2";"0";"0"
"200800071486";"0";"1";"0";"0"
"200800071487";"1";"0";"1";"0"
"200800071488";"3";"1";"0";"0"
"200800071489";"2";"1";"0";"0"
"200800071490";"1";"1";"0";"0"
"200800071491";"1";"1";"0";"0"
"200800071492";"1";"2";"0";"0"
"200800071493";"2";"1";"0";"0"
"200800071494";"1";"1";"0";"0"
"200800071495";"0";"1";"0";"0"
"200800071496";"1";"1";"0";"0"
"200800071497";"1";"1";"0";"0"
"200800071498";"0";"1";"2";"0"
"200800071499";"0";"0";"1";"0"
"200800071500";"1";"0";"1";"0"
"200800071501";"1";"0";"1";"0"
"200800071502";"2";"1";"0";"0"
"200800071503";"1";"0";"1";"0"
"200900001336";"0";"1";"0";"0"
"200900001337";"0";"1";"1";"0"
"200900001338";"0";"0";"0";"1"
"200900001339";"0";"1";"0";"0"
"200900001340";"0";"0";"1";"0"
"200900001341";"0";"0";"1";"0"
"200900001342";"0";"2";"0";"0"
"200900001343";"0";"1";"0";"0"
"200900001344";"1";"0";"1";"0"
"200900001345";"1";"2";"1";"0"
"200900001346";"1";"0";"1";"0"
"200900001347";"1";"0";"1";"0"
"200900001348";"0";"0";"1";"0"
"200900001349";"0";"0";"1";"0"
"200900001350";"1";"0";"1";"0"
"200900001351";"1";"2";"2";"0"
"200900001352";"0";"3";"2";"0"
"200900001353";"1";"0";"1";"0"
"200900001354";"1";"0";"1";"0"
"200900001355";"0";"0";"1";"0"
"200900001356";"1";"1";"0";"0"
"200900001357";"1";"0";"1";"0"
"200900001358";"0";"0";"1";"0"
"200900001359";"1";"1";"0";"0"
"200900001360";"0";"0";"2";"0"
"200900001361";"1";"3";"1";"0"
"200900001362";"0";"1";"0";"0"
"200900001363";"0";"1";"0";"0"
"200900001364";"1";"1";"0";"0"
"200900001365";"0";"1";"0";"0"
"200900001366";"2";"1";"0";"0"
"200900001367";"0";"1";"0";"0"
"200900001368";"0";"1";"0";"0"
"200900001369";"1";"2";"0";"0"
"200900001370";"1";"2";"0";"0"
"200900001371";"1";"1";"0";"0"
"200900001372";"1";"1";"0";"0"
"200900001373";"1";"0";"1";"0"
"200900001374";"0";"2";"0";"0"
"200900001375";"1";"1";"0";"0"
"200900001376";"2";"1";"0";"0"
"200900001377";"1";"0";"1";"0"
"200900004446";"1";"1";"0";"0"
"200900009556";"1";"0";"0";"1"
"200900009557";"1";"1";"0";"0"
"200900009558";"0";"2";"0";"0"
"200900009559";"1";"1";"1";"0"
"200900009560";"0";"1";"0";"0"
"200900009561";"1";"0";"0";"1"
"200900009562";"0";"0";"1";"0"
"200900009563";"1";"0";"1";"0"
"200900009564";"0";"0";"0";"1"
"200900009565";"1";"0";"2";"0"
"200900009566";"0";"1";"1";"0"
"200900009567";"1";"1";"0";"0"
"200900009568";"2";"1";"0";"0"
"200900009569";"0";"1";"0";"0"
"200900009570";"1";"1";"0";"0"
"200900009571";"1";"1";"0";"0"
"200900009572";"3";"1";"0";"0"
"200900009573";"0";"1";"0";"0"
"200900009574";"1";"1";"0";"0"
"200900009575";"0";"0";"1";"0"
"200900009576";"0";"2";"0";"0"
"200900009577";"1";"1";"0";"0"
"200900009578";"0";"1";"0";"0"
"200900009579";"0";"2";"0";"0"
"200900009580";"1";"0";"1";"0"
"200900009581";"1";"0";"1";"0"
"200900009582";"1";"0";"1";"0"
"200900009583";"1";"1";"0";"0"
"200900009584";"1";"1";"0";"0"
"200900009585";"1";"0";"1";"0"
"200900009638";"1";"1";"0";"0"
"200900009639";"1";"1";"0";"0"
"200900009640";"0";"0";"0";"1"
"200900009641";"1";"2";"1";"0"
"200900009642";"1";"1";"0";"0"
"200900009643";"3";"1";"0";"1"
"200900009644";"1";"0";"1";"0"
"200900009645";"1";"1";"0";"0"
"200900009646";"2";"1";"0";"0"
"200900009647";"1";"2";"0";"0"
"200900009648";"0";"6";"0";"0"
"200900009649";"1";"1";"0";"0"
"200900009650";"2";"0";"1";"0"
"200900009651";"1";"1";"0";"0"
"200900009652";"0";"0";"1";"0"
"200900009653";"0";"0";"1";"0"
"200900009654";"1";"0";"1";"0"
"200900009655";"0";"1";"0";"0"
"200900009656";"0";"0";"2";"0"
"200900009657";"2";"1";"0";"0"
"200900009658";"1";"0";"1";"0"
"200900009659";"1";"0";"0";"1"
"200900009660";"0";"0";"1";"0"
"200900009661";"1";"0";"0";"1"
"200900009662";"2";"0";"0";"1"
"200900009663";"1";"1";"1";"0"
"200900009664";"1";"0";"0";"1"
"200900009665";"1";"0";"1";"0"
"200900009666";"1";"0";"1";"0"
"200900009667";"0";"0";"1";"1"
"200900009668";"0";"0";"0";"1"
"200900009669";"0";"0";"3";"0"
"200900009670";"2";"1";"0";"0"
"200900009671";"1";"1";"0";"0"
"200900009672";"1";"1";"0";"0"
"200900009673";"1";"0";"1";"0"
"200900009674";"1";"1";"0";"0"
"200900009675";"1";"1";"0";"0"
"200900009676";"1";"1";"0";"0"
"200900009677";"1";"0";"0";"1"
"200900009678";"0";"0";"1";"0"
"200900009679";"3";"2";"0";"0"
"200900009680";"0";"1";"1";"0"
"200900009681";"0";"1";"1";"0"
"200900009682";"1";"1";"0";"0"
"200900010432";"1";"1";"0";"0"
"200900010433";"1";"1";"0";"0"
"200900010434";"1";"1";"0";"0"
"200900010435";"1";"1";"0";"0"
"200900010436";"1";"1";"0";"0"
"200900010437";"1";"1";"0";"0"
"200900010438";"1";"0";"1";"0"
"200900010439";"1";"1";"0";"0"
"200900010440";"1";"1";"0";"0"
"200900010441";"2";"1";"0";"0"
"200900010442";"1";"1";"0";"0"
"200900010443";"2";"1";"0";"0"
"200900010444";"0";"5";"0";"0"
"200900010445";"0";"0";"2";"0"
"200900010446";"1";"1";"0";"0"
"200900010447";"1";"0";"1";"0"
"200900010448";"1";"1";"1";"0"
"200900010449";"1";"0";"1";"0"
"200900010450";"1";"3";"0";"0"
"200900010451";"1";"0";"1";"0"
"200900010452";"1";"1";"0";"0"
"200900010453";"1";"0";"1";"0"
"200900010454";"1";"0";"1";"0"
"200900010455";"0";"0";"1";"0"
"200900010456";"1";"1";"0";"0"
"200900010457";"0";"0";"0";"1"
"200900010458";"1";"1";"0";"0"
"200900010459";"1";"0";"0";"1"
"200900010460";"0";"3";"2";"0"
"200900010461";"1";"0";"1";"1"
"200900010462";"8";"0";"1";"0"
"200900010463";"0";"0";"1";"0"
"200900010464";"2";"2";"0";"0"
"200900010465";"1";"0";"2";"3"
"200900010466";"1";"0";"1";"0"
"200900010467";"0";"0";"1";"0"
"200900010468";"0";"0";"1";"0"
"200900010469";"1";"0";"2";"0"
"200900010470";"2";"0";"1";"0"
"200900010471";"2";"1";"0";"0"
"200900010472";"2";"0";"0";"1"
"200900010473";"0";"1";"2";"0"
"200900011629";"0";"0";"1";"0"
"200900011630";"0";"0";"1";"0"
"200900011631";"1";"1";"0";"0"
"200900011632";"0";"0";"1";"0"
"200900011633";"1";"1";"0";"0"
"200900011634";"1";"0";"1";"0"
"200900011635";"0";"0";"2";"2"
"200900011636";"0";"1";"0";"0"
"200900011637";"1";"1";"0";"0"
"200900011638";"0";"0";"2";"0"
"200900011639";"0";"4";"1";"0"
"200900011640";"1";"0";"1";"0"
"200900011641";"1";"1";"0";"0"
"200900011642";"1";"0";"1";"0"
"200900011643";"0";"0";"0";"1"
"200900011644";"1";"0";"1";"0"
"200900011645";"1";"0";"1";"0"
"200900011646";"0";"0";"1";"2"
"200900011647";"0";"3";"0";"0"
"200900011648";"0";"0";"1";"0"
"200900011649";"1";"0";"1";"0"
"200900011650";"1";"0";"0";"1"
"200900011651";"1";"0";"0";"2"
"200900011652";"1";"0";"1";"0"
"200900011653";"0";"0";"0";"1"
"200900011654";"1";"0";"1";"0"
"200900011655";"0";"0";"1";"0"
"200900011656";"0";"0";"1";"0"
"200900011657";"0";"0";"1";"0"
"200900011658";"1";"1";"0";"0"
"200900011659";"1";"1";"0";"0"
"200900011660";"1";"1";"0";"0"
"200900011661";"1";"0";"1";"0"
"200900011662";"1";"1";"0";"0"
"200900011663";"1";"1";"0";"0"
"200900011664";"0";"1";"1";"0"
"200900011665";"1";"1";"0";"0"
"200900011666";"2";"2";"0";"0"
"200900011667";"1";"1";"0";"0"
"200900011668";"0";"1";"0";"0"
"200900011669";"1";"0";"1";"0"
"200900011670";"0";"0";"1";"0"
"200900011671";"1";"2";"0";"0"
"200900011672";"0";"0";"2";"0"
"200900011673";"1";"1";"0";"0"
"200900021080";"0";"2";"0";"0"
"200900021081";"0";"2";"0";"0"
"200900021082";"1";"1";"0";"0"
"200900021083";"1";"1";"0";"0"
"200900021084";"1";"1";"0";"0"
"200900021085";"0";"1";"1";"0"
"200900021086";"0";"2";"0";"0"
"200900021087";"0";"0";"0";"2"
"200900021088";"0";"1";"1";"0"
"200900021089";"3";"1";"0";"0"
"200900021090";"1";"4";"2";"0"
"200900021091";"1";"1";"0";"0"
"200900021092";"1";"1";"0";"0"
"200900021093";"1";"0";"1";"0"
"200900021094";"1";"0";"1";"0"
"200900021095";"1";"1";"0";"0"
"200900021096";"1";"1";"0";"0"
"200900021097";"1";"0";"1";"0"
"200900021098";"1";"1";"2";"0"
"200900021099";"0";"1";"0";"0"
"200900021100";"1";"0";"1";"0"
"200900021101";"2";"2";"0";"0"
"200900021102";"1";"0";"1";"0"
"200900021103";"1";"0";"1";"0"
"200900021104";"1";"0";"1";"0"
"200900021105";"1";"0";"1";"0"
"200900021106";"1";"0";"1";"0"
"200900021107";"0";"0";"0";"1"
"200900021108";"0";"0";"0";"1"
"200900021109";"2";"1";"0";"0"
"200900021110";"1";"0";"2";"0"
"200900021111";"1";"0";"1";"0"
"200900021112";"1";"0";"1";"0"
"200900021113";"1";"0";"1";"0"
"200900021114";"1";"0";"2";"0"
"200900021115";"3";"0";"0";"1"
"200900021116";"0";"0";"1";"0"
"200900021117";"0";"0";"0";"1"
"200900021118";"0";"1";"1";"0"
"200900021119";"1";"0";"1";"2"
"200900021120";"3";"1";"0";"0"
"200900021121";"0";"0";"1";"0"
"200900021122";"1";"0";"1";"0"
"200900021123";"1";"1";"0";"0"
"200900021124";"1";"1";"0";"0"
"200900021125";"1";"1";"0";"0"
"200900021126";"0";"1";"0";"0"
"200900021127";"1";"0";"1";"0"
"200900021128";"1";"0";"0";"1"
"200900021129";"0";"0";"1";"0"
"200900021130";"1";"1";"0";"0"
"200900021131";"0";"2";"0";"0"
"200900021132";"1";"1";"0";"0"
"200900021133";"1";"1";"0";"0"
"200900021134";"1";"1";"0";"0"
"200900021135";"1";"0";"1";"0"
"200900021136";"1";"0";"1";"1"
"200900021137";"0";"3";"0";"0"
"200900021138";"1";"1";"0";"0"
"200900021139";"1";"1";"0";"0"
"200900021140";"1";"1";"0";"0"
"200900021141";"0";"2";"0";"0"
"200900021142";"1";"0";"1";"0"
"200900021143";"1";"2";"0";"0"
"200900021144";"1";"1";"0";"0"
"200900021145";"2";"1";"0";"0"
"200900021146";"2";"1";"0";"0"
"200900024711";"0";"0";"1";"0"
"200900024712";"0";"0";"1";"0"
"200900024713";"0";"1";"1";"0"
"200900024714";"0";"0";"1";"0"
"200900024715";"0";"0";"1";"1"
"200900024716";"0";"0";"0";"1"
"200900024717";"1";"0";"0";"1"
"200900024718";"0";"0";"1";"0"
"200900024719";"1";"3";"1";"0"
"200900024720";"0";"1";"1";"0"
"200900024721";"2";"0";"1";"0"
"200900024722";"0";"3";"1";"0"
"200900024723";"2";"1";"1";"0"
"200900024724";"1";"1";"0";"0"
"200900024725";"2";"0";"3";"0"
"200900024726";"1";"3";"0";"0"
"200900024727";"0";"0";"1";"0"
"200900024728";"0";"1";"0";"0"
"200900024729";"1";"1";"0";"0"
"200900024730";"1";"1";"0";"0"
"200900024731";"3";"1";"0";"0"
"200900024732";"0";"0";"1";"0"
"200900024733";"1";"0";"1";"0"
"200900024734";"1";"1";"0";"0"
"200900024735";"0";"1";"0";"0"
"200900024736";"1";"1";"0";"0"
"200900024737";"1";"0";"1";"0"
"200900024738";"2";"1";"0";"0"
"200900024739";"0";"1";"1";"0"
"200900024740";"2";"1";"0";"0"
"200900024741";"0";"0";"1";"0"
"200900024742";"0";"0";"1";"0"
"200900024743";"1";"0";"1";"0"
"200900024744";"1";"1";"0";"0"
"200900024745";"1";"1";"0";"0"
"200900024746";"1";"1";"1";"0"
"200900024747";"0";"0";"1";"0"
"200900024748";"1";"1";"0";"0"
"200900024749";"0";"1";"0";"0"
"200900024750";"2";"0";"2";"0"
"200900024751";"10";"1";"0";"0"
"200900024752";"1";"0";"1";"0"
"200900024753";"1";"3";"0";"0"
"200900024754";"2";"1";"0";"0"
"200900024755";"1";"1";"0";"0"
"200900024756";"2";"2";"0";"0"
"200900024757";"1";"0";"1";"0"
"200900024758";"0";"1";"0";"0"
"200900024759";"1";"1";"0";"0"
"200900024760";"1";"0";"1";"0"
"200900024810";"1";"1";"0";"0"
"200900024811";"0";"1";"0";"0"
"200900024812";"1";"1";"0";"0"
"200900024813";"0";"0";"1";"0"
"200900024814";"1";"1";"0";"1"
"200900024815";"0";"0";"1";"0"
"200900024816";"1";"1";"1";"0"
"200900024817";"0";"1";"1";"0"
"200900024818";"0";"0";"1";"0"
"200900024819";"1";"0";"0";"1"
"200900024820";"1";"0";"0";"1"
"200900024821";"0";"0";"0";"1"
"200900024822";"1";"0";"1";"0"
"200900024823";"0";"0";"5";"1"
"200900024824";"1";"0";"1";"0"
"200900024825";"0";"0";"1";"0"
"200900024826";"2";"0";"1";"0"
"200900024827";"1";"0";"1";"0"
"200900024828";"3";"0";"1";"0"
"200900024829";"1";"2";"1";"0"
"200900024830";"0";"1";"1";"0"
"200900024831";"0";"1";"0";"0"
"200900024832";"1";"0";"1";"0"
"200900024833";"2";"1";"1";"0"
"200900024834";"2";"1";"0";"0"
"200900024835";"1";"0";"2";"0"
"200900024836";"0";"0";"1";"0"
"200900024837";"0";"0";"1";"0"
"200900024838";"1";"2";"0";"0"
"200900024839";"1";"0";"2";"0"
"200900024840";"1";"1";"0";"0"
"200900024841";"3";"1";"2";"0"
"200900024842";"1";"1";"0";"0"
"200900024843";"3";"3";"0";"0"
"200900024844";"0";"5";"0";"0"
"200900024845";"1";"1";"0";"0"
"200900024846";"0";"0";"1";"0"
"200900024847";"1";"1";"2";"1"
"200900024848";"0";"1";"1";"0"
"200900024849";"1";"1";"0";"0"
"200900024850";"1";"1";"0";"0"
"200900024851";"2";"0";"1";"0"
"200900024852";"3";"1";"1";"0"
"200900024853";"1";"0";"1";"0"
"200900024854";"0";"1";"1";"0"
"200900024855";"1";"1";"0";"0"
"200900024856";"1";"0";"1";"0"
"200900024857";"1";"0";"2";"0"
"200900024858";"1";"1";"0";"0"
"200900024859";"1";"0";"1";"0"
"200900024860";"1";"1";"0";"0"
"200900024861";"0";"1";"2";"0"
"200900024862";"0";"0";"0";"1"
"200900044777";"1";"1";"0";"0"
"200900055341";"2";"3";"0";"0"
"200900055342";"1";"1";"0";"0"
"200900055343";"1";"1";"0";"0"
"200900055344";"1";"1";"0";"0"
"200900055345";"0";"1";"1";"0"
"200900055346";"0";"0";"0";"1"
"200900055347";"0";"1";"1";"0"
"200900055348";"0";"0";"1";"0"
"200900055349";"1";"1";"1";"0"
"200900055350";"1";"0";"1";"0"
"200900055351";"3";"0";"1";"0"
"200900055352";"1";"0";"1";"0"
"200900055353";"1";"0";"1";"0"
"200900055354";"2";"1";"0";"0"
"200900055355";"1";"0";"1";"0"
"200900055356";"0";"0";"0";"1"
"200900055357";"2";"2";"0";"0"
"200900055358";"0";"1";"0";"0"
"200900055359";"1";"1";"0";"0"
"200900055360";"2";"0";"1";"0"
"200900055361";"1";"1";"0";"0"
"200900055362";"2";"1";"0";"0"
"200900055363";"0";"1";"1";"0"
"200900055364";"1";"0";"1";"0"
"200900055365";"1";"1";"0";"0"
"200900055366";"2";"1";"1";"0"
"200900055367";"0";"1";"0";"0"
"200900055368";"1";"1";"0";"0"
"200900055369";"1";"0";"1";"0"
"200900055370";"1";"0";"1";"0"
"200900055371";"1";"1";"0";"0"
"200900055372";"0";"1";"1";"0"
"200900055373";"1";"0";"1";"0"
"200900055374";"1";"1";"1";"0"
"200900055375";"1";"1";"0";"0"
"200900055376";"1";"2";"0";"0"
"200900055377";"2";"1";"0";"0"
"200900055378";"2";"1";"0";"0"
"200900055379";"1";"1";"0";"0"
"200900055380";"0";"2";"0";"0"
"200900055381";"1";"0";"1";"0"
"200900055382";"1";"0";"1";"0"
"200900055383";"2";"1";"0";"0"
"200900055384";"1";"1";"0";"0"
"200900055385";"1";"3";"0";"0"
"200900055386";"1";"1";"0";"0"
"200900055387";"0";"1";"1";"0"
"200900055388";"1";"1";"0";"0"
"200900055584";"2";"1";"0";"0"
"200900055585";"0";"2";"0";"0"
"200900055586";"1";"0";"0";"1"
"200900055587";"2";"0";"4";"1"
"200900055588";"0";"0";"0";"1"
"200900055589";"0";"1";"0";"1"
"200900055590";"1";"0";"1";"0"
"200900055591";"3";"0";"1";"0"
"200900055592";"3";"1";"0";"0"
"200900055593";"0";"0";"3";"0"
