"Num_Acc";"cat1";"cat2";"cat3";"cat4";"cat5";"cat6"
"201200029254";"1";"0";"1";"0";"0";"0"
"201200029255";"0";"0";"1";"0";"0";"0"
"201200029256";"0";"0";"0";"0";"0";"1"
"201200029257";"0";"0";"1";"0";"0";"0"
"201200029258";"0";"0";"1";"0";"1";"0"
"201200029259";"0";"0";"2";"0";"0";"0"
"201200029260";"0";"0";"1";"0";"0";"0"
"201200029261";"0";"0";"1";"0";"1";"0"
"201200029262";"0";"0";"1";"0";"0";"0"
"201200029263";"0";"0";"1";"0";"1";"0"
"201200029264";"0";"0";"1";"0";"0";"0"
"201200029265";"0";"0";"1";"0";"1";"0"
"201200029266";"0";"0";"2";"0";"0";"0"
"201200029267";"0";"0";"1";"0";"1";"0"
"201200029268";"0";"0";"1";"0";"0";"0"
"201200029269";"0";"1";"1";"0";"0";"0"
"201200029270";"0";"0";"1";"0";"1";"0"
"201200029271";"0";"0";"1";"0";"1";"0"
"201200029272";"0";"1";"1";"0";"0";"0"
"201200029273";"0";"0";"1";"0";"0";"0"
"201200029274";"0";"0";"1";"0";"0";"0"
"201200029275";"0";"1";"0";"0";"0";"0"
"201200029276";"0";"0";"1";"0";"1";"0"
"201200029277";"0";"0";"1";"0";"0";"0"
"201200029278";"0";"0";"3";"0";"0";"0"
"201200029279";"0";"1";"1";"0";"0";"0"
"201200029280";"1";"0";"1";"0";"0";"0"
"201200029281";"0";"0";"1";"0";"1";"0"
"201200029282";"0";"1";"2";"0";"0";"0"
"201200029283";"0";"0";"1";"0";"1";"0"
"201200029284";"0";"0";"0";"0";"0";"1"
"201200029285";"0";"0";"1";"0";"1";"0"
"201200029286";"0";"0";"1";"0";"1";"0"
"201200029287";"0";"0";"1";"0";"0";"0"
"201200029288";"0";"1";"1";"0";"0";"0"
"201200029289";"0";"0";"2";"0";"0";"0"
"201200029290";"0";"0";"1";"0";"0";"0"
"201200029291";"0";"0";"1";"0";"1";"0"
"201200029292";"0";"0";"3";"0";"0";"0"
"201200029293";"1";"0";"1";"0";"0";"0"
"201200029294";"0";"0";"1";"0";"1";"0"
"201200029295";"0";"1";"0";"0";"0";"0"
"201200029296";"0";"1";"1";"0";"0";"0"
"201200029297";"0";"0";"1";"0";"0";"1"
"201200029298";"0";"0";"1";"0";"0";"0"
"201200029299";"0";"0";"1";"1";"0";"0"
"201200029300";"0";"1";"1";"0";"0";"0"
"201200029301";"1";"0";"1";"0";"0";"0"
"201200029302";"0";"0";"2";"0";"0";"0"
"201200029303";"0";"0";"2";"0";"0";"0"
"201200029304";"0";"0";"1";"0";"0";"0"
"201200029305";"0";"1";"1";"0";"0";"0"
"201200029306";"0";"0";"1";"0";"0";"0"
"201200029307";"0";"0";"1";"0";"0";"0"
"201200029308";"0";"0";"1";"0";"1";"0"
"201200029309";"0";"0";"1";"0";"0";"1"
"201200029310";"0";"0";"1";"0";"0";"0"
"201200029311";"0";"0";"1";"0";"0";"0"
"201200029312";"0";"0";"3";"0";"0";"0"
"201200029313";"0";"0";"4";"0";"0";"0"
"201200029314";"1";"0";"1";"0";"0";"0"
"201200029315";"0";"1";"0";"0";"0";"0"
"201200029316";"0";"1";"1";"0";"0";"0"
"201200029317";"0";"0";"1";"0";"0";"0"
"201200029318";"1";"0";"1";"0";"0";"0"
"201200029319";"1";"0";"1";"0";"0";"0"
"201200029320";"0";"0";"1";"0";"0";"0"
"201200029321";"0";"0";"2";"0";"0";"0"
"201200029322";"0";"1";"1";"0";"0";"0"
"201200029323";"0";"0";"1";"0";"0";"0"
"201200029324";"0";"1";"0";"0";"0";"0"
"201200029325";"0";"0";"2";"0";"0";"0"
"201200029326";"0";"1";"1";"0";"0";"0"
"201200029327";"0";"0";"1";"0";"0";"0"
"201200029328";"0";"0";"1";"0";"0";"0"
"201200029329";"0";"0";"1";"0";"1";"0"
"201200029330";"0";"0";"2";"0";"0";"0"
"201200029331";"0";"0";"2";"0";"0";"0"
"201200029332";"0";"0";"0";"1";"1";"0"
"201200029333";"0";"0";"1";"0";"0";"0"
"201200029334";"0";"0";"2";"0";"0";"0"
"201200029335";"0";"0";"1";"0";"0";"0"
"201200029336";"0";"0";"1";"0";"0";"0"
"201200029337";"0";"0";"2";"0";"0";"0"
"201200029338";"0";"0";"2";"0";"0";"0"
"201200029339";"1";"0";"1";"0";"0";"0"
"201200029340";"0";"0";"1";"0";"0";"0"
"201200029341";"0";"1";"0";"1";"0";"0"
"201200029342";"0";"0";"1";"0";"0";"0"
"201200029343";"0";"1";"1";"0";"0";"0"
"201200029344";"1";"0";"1";"0";"0";"0"
"201200029345";"0";"0";"1";"0";"1";"0"
"201200029346";"0";"0";"1";"0";"0";"0"
"201200029347";"0";"0";"1";"1";"0";"0"
"201200029348";"0";"0";"1";"0";"0";"0"
"201200029349";"0";"0";"5";"0";"0";"0"
"201200029350";"0";"0";"2";"0";"0";"0"
"201200029351";"0";"0";"1";"0";"1";"0"
"201200029352";"0";"0";"1";"0";"0";"0"
"201200029353";"0";"0";"1";"0";"0";"0"
"201200029354";"0";"0";"0";"1";"0";"0"
"201200029355";"0";"0";"1";"0";"0";"0"
"201200029356";"0";"1";"1";"0";"0";"0"
"201200029357";"1";"0";"1";"0";"0";"0"
"201200029358";"1";"0";"1";"0";"0";"0"
"201300009334";"0";"1";"1";"0";"0";"0"
"201300009335";"1";"0";"1";"0";"0";"0"
"201300009336";"0";"0";"1";"0";"1";"0"
"201300009337";"0";"0";"1";"0";"0";"0"
"201300009338";"0";"1";"1";"0";"0";"0"
"201300009339";"0";"0";"1";"0";"0";"0"
"201300009340";"0";"1";"1";"0";"0";"0"
"201300009341";"0";"0";"1";"0";"0";"0"
"201300009342";"0";"0";"5";"0";"0";"0"
"201300009343";"0";"1";"2";"0";"0";"0"
"201300009344";"0";"0";"2";"0";"0";"0"
"201300009345";"0";"0";"1";"0";"0";"0"
"201300009346";"0";"0";"3";"0";"0";"0"
"201300009347";"0";"0";"0";"1";"0";"0"
"201300009348";"0";"0";"3";"0";"0";"0"
"201300009349";"0";"0";"1";"0";"0";"0"
"201300009350";"0";"0";"1";"0";"0";"0"
"201300009351";"0";"0";"1";"0";"0";"0"
"201300009352";"0";"0";"1";"0";"0";"0"
"201300009353";"0";"1";"0";"0";"0";"0"
"201300009354";"0";"0";"1";"0";"0";"0"
"201300009355";"0";"0";"2";"0";"0";"0"
"201300009356";"0";"0";"0";"1";"0";"0"
"201300009357";"0";"0";"1";"0";"1";"0"
"201300009358";"0";"0";"0";"0";"1";"0"
"201300009359";"0";"0";"1";"1";"0";"0"
"201300009360";"0";"0";"1";"1";"0";"0"
"201300009361";"0";"1";"1";"0";"0";"0"
"201300009362";"0";"0";"1";"0";"0";"0"
"201300009363";"0";"0";"1";"0";"1";"0"
"201300009364";"0";"0";"1";"0";"0";"0"
"201300009365";"0";"0";"1";"0";"0";"0"
"201300009366";"0";"0";"1";"0";"0";"0"
"201300009367";"0";"0";"1";"0";"1";"0"
"201300009368";"0";"0";"1";"0";"0";"0"
"201300009369";"0";"1";"0";"1";"0";"0"
"201300009370";"0";"0";"1";"0";"1";"0"
"201300009371";"0";"0";"1";"0";"1";"0"
"201300009372";"0";"0";"1";"0";"0";"0"
"201300009373";"0";"0";"2";"0";"0";"0"
"201300009374";"0";"0";"1";"0";"0";"0"
"201300009375";"0";"0";"0";"1";"0";"0"
"201300009376";"0";"0";"1";"0";"0";"0"
"201300009377";"0";"0";"2";"0";"0";"0"
"201300009378";"0";"0";"1";"0";"1";"0"
"201300009379";"1";"0";"1";"0";"0";"0"
"201300009380";"0";"0";"1";"0";"0";"0"
"201300009381";"0";"0";"1";"1";"0";"0"
"201300009382";"0";"0";"0";"0";"1";"0"
"201300009383";"0";"0";"1";"1";"0";"0"
"201300009384";"0";"0";"1";"0";"0";"0"
"201300009385";"0";"0";"2";"0";"0";"0"
"201300009386";"0";"0";"2";"0";"0";"0"
"201300009387";"0";"0";"1";"0";"0";"0"
"201300009388";"0";"1";"0";"0";"0";"0"
"201300009389";"0";"0";"1";"0";"0";"0"
"201300009390";"0";"0";"2";"0";"0";"0"
"201300009391";"0";"0";"2";"0";"0";"0"
"201300009392";"0";"1";"1";"0";"0";"0"
"201300009393";"0";"0";"3";"0";"0";"0"
"201300009394";"0";"0";"1";"0";"0";"0"
"201300009395";"0";"0";"2";"0";"0";"0"
"201300009396";"1";"0";"1";"0";"0";"0"
"201300009397";"0";"1";"1";"0";"0";"0"
"201300009398";"0";"0";"2";"0";"0";"0"
"201300009399";"0";"1";"0";"0";"0";"0"
"201300009400";"0";"1";"1";"0";"0";"0"
"201300009401";"0";"1";"1";"0";"0";"0"
"201300009402";"0";"0";"1";"0";"0";"0"
"201300009403";"0";"1";"0";"0";"0";"0"
"201300009404";"0";"0";"2";"0";"0";"0"
"201300009405";"0";"0";"1";"0";"0";"0"
"201300009406";"0";"0";"0";"0";"1";"0"
"201300009407";"0";"0";"0";"0";"1";"0"
"201300009408";"0";"0";"1";"0";"0";"0"
"201300009409";"0";"0";"1";"0";"0";"0"
"201300009410";"0";"0";"1";"0";"0";"0"
"201300009411";"0";"0";"1";"0";"1";"0"
"201300009412";"0";"0";"2";"0";"0";"0"
"201300009413";"0";"0";"1";"0";"0";"0"
"201300009414";"0";"0";"1";"0";"0";"0"
"201300009415";"0";"1";"0";"0";"0";"0"
"201300009416";"0";"0";"1";"0";"1";"0"
"201300009417";"0";"0";"1";"0";"0";"0"
"201300009418";"0";"0";"1";"0";"0";"0"
"201300009419";"0";"0";"1";"0";"1";"0"
"201300009420";"0";"0";"1";"1";"0";"0"
"201300009421";"1";"0";"1";"0";"0";"0"
"201300009422";"0";"0";"1";"0";"1";"0"
"201300009423";"0";"0";"1";"0";"0";"0"
"201300009424";"0";"0";"2";"0";"0";"0"
"201300009425";"0";"0";"2";"0";"0";"0"
"201300009426";"0";"0";"0";"0";"1";"0"
"201300009427";"0";"0";"1";"0";"0";"0"
"201300009428";"0";"0";"2";"0";"0";"0"
"201300009429";"0";"1";"1";"0";"0";"0"
"201300009430";"0";"0";"2";"0";"0";"0"
"201300009431";"0";"0";"1";"0";"0";"0"
"201300009432";"0";"0";"0";"0";"2";"0"
"201300009433";"0";"0";"2";"0";"0";"0"
"201300009434";"0";"0";"1";"0";"0";"0"
"201300009435";"0";"0";"3";"0";"0";"0"
"201300009436";"1";"0";"0";"1";"0";"0"
"201300009437";"1";"0";"1";"0";"0";"0"
"201300009438";"0";"0";"1";"0";"0";"0"
"201300009439";"0";"0";"3";"0";"1";"0"
"201300011584";"0";"0";"7";"0";"0";"0"
"201300011588";"0";"0";"1";"1";"0";"0"
"201300011596";"0";"0";"1";"0";"0";"0"
"201300011827";"0";"0";"1";"0";"0";"0"
"201300011830";"0";"0";"1";"1";"0";"0"
"201300011832";"0";"0";"3";"0";"0";"0"
"201300011836";"0";"0";"1";"0";"0";"0"
"201300011838";"0";"0";"1";"0";"0";"0"
"201300011839";"0";"0";"1";"0";"0";"0"
"201300011841";"0";"0";"1";"1";"0";"0"
"201300011843";"0";"0";"0";"1";"0";"0"
"201300011844";"0";"0";"1";"0";"0";"0"
"201300013352";"0";"0";"1";"1";"0";"0"
"201300013353";"0";"0";"0";"0";"1";"0"
"201300013354";"0";"0";"1";"1";"0";"0"
"201300013355";"0";"0";"1";"0";"0";"0"
"201300017407";"0";"0";"1";"0";"0";"0"
"201300017408";"0";"0";"3";"0";"0";"0"
"201300017409";"0";"0";"1";"0";"0";"0"
"201300017410";"0";"0";"2";"0";"0";"0"
"201300017411";"1";"0";"1";"0";"0";"0"
"201300017412";"0";"0";"1";"0";"1";"0"
"201300017413";"0";"0";"0";"0";"1";"0"
"201300017414";"0";"0";"1";"0";"0";"0"
"201300017415";"0";"0";"1";"0";"0";"0"
"201300017416";"0";"0";"1";"0";"1";"0"
"201300017417";"0";"0";"1";"0";"0";"0"
"201300017418";"0";"0";"2";"0";"0";"0"
"201300017419";"0";"0";"2";"0";"0";"0"
"201300017420";"0";"0";"0";"0";"1";"0"
"201300017421";"0";"0";"0";"0";"1";"0"
"201300017422";"0";"0";"2";"1";"0";"0"
"201300017423";"0";"0";"0";"2";"0";"0"
"201300017424";"0";"0";"1";"0";"0";"0"
"201300017425";"0";"0";"1";"0";"0";"0"
"201300017426";"0";"1";"0";"0";"0";"0"
"201300017427";"0";"0";"2";"0";"0";"0"
"201300017428";"0";"0";"2";"0";"0";"0"
"201300017429";"0";"0";"0";"0";"1";"0"
"201300017430";"0";"0";"2";"0";"0";"0"
"201300017431";"0";"0";"0";"2";"0";"0"
"201300023286";"0";"0";"1";"1";"0";"0"
"201300027390";"0";"0";"2";"0";"0";"0"
"201300027391";"0";"0";"1";"0";"0";"0"
"201300027392";"0";"0";"1";"0";"1";"0"
"201300027393";"0";"0";"1";"0";"1";"0"
"201300027394";"0";"0";"1";"1";"0";"0"
"201300027395";"0";"0";"1";"0";"0";"0"
"201300027396";"0";"1";"0";"1";"0";"0"
"201300027397";"0";"0";"2";"0";"0";"0"
"201300027398";"0";"1";"0";"0";"0";"0"
"201300027399";"0";"1";"1";"0";"0";"0"
"201300027400";"0";"0";"1";"0";"0";"0"
"201300027401";"0";"0";"2";"0";"0";"0"
"201300027402";"0";"0";"1";"0";"0";"0"
"201300027403";"0";"0";"3";"0";"0";"0"
"201300027404";"0";"0";"1";"0";"0";"0"
"201300027405";"0";"0";"2";"0";"0";"0"
"201300027406";"0";"0";"0";"1";"0";"0"
"201300027407";"0";"1";"1";"0";"0";"0"
"201300027408";"0";"1";"1";"0";"0";"0"
"201300027409";"0";"0";"1";"0";"0";"0"
"201300027410";"1";"0";"1";"0";"0";"0"
"201300027411";"0";"0";"1";"0";"0";"0"
"201300027412";"0";"0";"1";"0";"1";"0"
"201300027413";"1";"0";"1";"0";"0";"0"
"201300027414";"0";"0";"1";"0";"0";"0"
"201300027415";"0";"1";"1";"0";"0";"0"
"201300027416";"0";"0";"1";"0";"1";"0"
"201300027417";"0";"0";"1";"0";"1";"0"
"201300027418";"0";"0";"0";"0";"1";"0"
"201300027419";"0";"0";"2";"0";"0";"0"
"201300027420";"0";"0";"2";"0";"0";"0"
"201300027421";"0";"1";"0";"0";"0";"0"
"201300027422";"0";"0";"2";"0";"0";"0"
"201300027423";"0";"0";"1";"1";"0";"0"
"201300027424";"0";"0";"1";"0";"0";"0"
"201300027425";"0";"0";"1";"0";"0";"0"
"201300027426";"0";"0";"1";"0";"1";"0"
"201300027427";"0";"0";"2";"0";"0";"0"
"201300027428";"0";"1";"0";"0";"0";"0"
"201300027429";"0";"1";"0";"0";"0";"0"
"201300027430";"0";"0";"2";"0";"0";"0"
"201300027431";"0";"0";"1";"1";"0";"0"
"201300027432";"0";"0";"2";"0";"0";"0"
"201300027433";"0";"0";"2";"0";"0";"0"
"201300027434";"0";"0";"1";"0";"0";"0"
"201300027435";"0";"0";"1";"0";"0";"0"
"201300027436";"0";"0";"1";"0";"0";"0"
"201300027437";"0";"0";"2";"0";"0";"0"
"201300027438";"1";"0";"1";"0";"0";"0"
"201300027439";"0";"1";"1";"0";"0";"0"
"201300027440";"0";"1";"1";"0";"0";"0"
"201300027441";"0";"0";"2";"0";"0";"0"
"201300027442";"0";"0";"2";"0";"0";"0"
"201300027443";"0";"0";"1";"0";"0";"0"
"201300027444";"0";"1";"1";"0";"0";"0"
"201300027445";"0";"0";"3";"0";"0";"0"
"201300027446";"0";"0";"1";"0";"0";"0"
"201300027447";"0";"0";"2";"0";"0";"0"
"201300027448";"0";"1";"1";"0";"0";"0"
"201300027449";"0";"0";"3";"0";"0";"0"
"201300027450";"1";"0";"1";"0";"0";"0"
"201300027451";"0";"0";"1";"0";"0";"0"
"201300027452";"0";"0";"3";"0";"0";"0"
"201300027453";"0";"0";"1";"0";"0";"0"
"201300027454";"0";"1";"1";"0";"0";"0"
"201300027455";"0";"1";"2";"0";"0";"0"
"201300027456";"0";"0";"1";"0";"1";"0"
"201300027457";"0";"0";"3";"0";"0";"0"
"201300027458";"0";"0";"1";"0";"0";"0"
"201300027459";"0";"0";"1";"0";"0";"0"
"201300027460";"0";"1";"1";"0";"0";"0"
"201300027461";"0";"0";"1";"0";"0";"0"
"201300027462";"0";"0";"1";"0";"0";"0"
"201300027463";"1";"0";"1";"0";"0";"0"
"201300027464";"0";"0";"1";"0";"0";"0"
"201300027465";"0";"0";"1";"0";"0";"0"
"201300027466";"0";"0";"1";"0";"0";"0"
"201300027467";"0";"0";"2";"0";"0";"0"
"201300027468";"0";"0";"1";"0";"0";"0"
"201300027469";"0";"1";"1";"0";"0";"0"
"201300027470";"0";"0";"2";"0";"0";"0"
"201300027471";"0";"0";"2";"1";"0";"0"
"201300027472";"0";"0";"1";"0";"1";"0"
"201300027473";"0";"0";"2";"0";"0";"0"
"201300027474";"0";"0";"2";"0";"0";"0"
"201300027475";"0";"0";"1";"0";"0";"0"
"201300027476";"0";"0";"2";"0";"0";"0"
"201300027477";"0";"0";"1";"0";"1";"0"
"201300027478";"0";"0";"1";"0";"0";"0"
"201300027479";"0";"0";"1";"0";"0";"0"
"201300027480";"0";"0";"1";"0";"0";"0"
"201300027481";"0";"0";"1";"0";"0";"0"
"201300027482";"0";"0";"1";"0";"1";"0"
"201300027483";"0";"0";"2";"0";"0";"0"
"201300027484";"0";"0";"1";"0";"0";"0"
"201300027485";"0";"1";"1";"0";"0";"0"
"201300027486";"0";"0";"2";"0";"0";"0"
"201300027487";"0";"0";"1";"0";"0";"0"
"201300027488";"1";"0";"1";"0";"0";"0"
"201300027489";"1";"0";"1";"0";"0";"0"
"201300027490";"0";"0";"1";"0";"1";"0"
"201300027491";"0";"0";"1";"0";"0";"0"
"201300027492";"1";"0";"1";"0";"0";"0"
"201300027493";"0";"0";"0";"1";"0";"0"
"201300027494";"0";"0";"1";"0";"0";"0"
"201300027495";"0";"0";"1";"0";"0";"0"
"201300027496";"0";"0";"0";"0";"1";"0"
"201300027497";"0";"1";"0";"0";"0";"0"
"201300027498";"0";"0";"0";"1";"1";"0"
"201300027499";"0";"0";"2";"0";"0";"0"
"201300027500";"0";"1";"0";"1";"0";"0"
"201300027501";"0";"0";"1";"0";"1";"0"
"201300027502";"0";"0";"2";"1";"0";"0"
"201300027503";"1";"0";"0";"0";"0";"0"
"201300027504";"0";"0";"2";"0";"0";"0"
"201300027505";"0";"0";"1";"0";"1";"0"
"201300027506";"0";"0";"1";"0";"0";"0"
"201300027507";"0";"0";"1";"0";"1";"0"
"201300027508";"0";"0";"1";"0";"0";"0"
"201300027509";"1";"0";"3";"0";"0";"0"
"201300027510";"0";"0";"2";"0";"0";"0"
"201300027511";"0";"0";"1";"0";"0";"0"
"201300027512";"0";"0";"2";"0";"0";"0"
"201300027513";"0";"0";"1";"0";"0";"0"
"201300027514";"0";"0";"1";"0";"0";"0"
"201300027515";"0";"0";"1";"0";"0";"0"
"201300027516";"0";"0";"2";"0";"0";"0"
"201300027517";"0";"0";"1";"0";"0";"0"
"201300027518";"0";"0";"1";"0";"0";"0"
"201300027519";"0";"1";"1";"0";"0";"0"
"201300027520";"0";"0";"1";"0";"0";"0"
"201300027521";"0";"0";"2";"0";"0";"0"
"201300027522";"0";"0";"1";"0";"0";"0"
"201300027523";"0";"0";"2";"0";"0";"0"
"201300027524";"0";"0";"1";"0";"1";"0"
"201300027525";"1";"0";"1";"0";"0";"0"
"201300027526";"0";"0";"2";"0";"0";"0"
"201300027527";"0";"0";"1";"0";"1";"0"
"201300027528";"0";"0";"1";"0";"0";"0"
"201300027529";"0";"0";"1";"0";"1";"0"
"201300027530";"0";"0";"1";"0";"1";"0"
"201300027531";"1";"0";"0";"0";"0";"0"
"201300027532";"0";"0";"1";"0";"1";"0"
"201300027533";"0";"0";"1";"0";"1";"0"
"201300027534";"0";"0";"1";"0";"0";"0"
"201300027535";"0";"0";"1";"0";"1";"0"
"201300027536";"0";"0";"1";"1";"0";"0"
"201300027537";"0";"1";"1";"0";"0";"0"
"201300027538";"0";"0";"2";"0";"0";"1"
"201300027539";"0";"1";"1";"0";"0";"0"
"201300027540";"0";"0";"1";"0";"1";"0"
"201300027541";"0";"0";"1";"0";"1";"0"
"201300027542";"0";"0";"1";"0";"0";"0"
"201300027543";"1";"0";"0";"1";"0";"0"
"201300027544";"0";"0";"0";"1";"0";"0"
"201300027545";"0";"0";"1";"0";"0";"0"
"201300027546";"0";"0";"4";"0";"0";"0"
"201300027547";"1";"0";"1";"0";"0";"0"
"201300027548";"0";"0";"1";"0";"1";"0"
"201300027549";"0";"0";"1";"0";"0";"0"
"201300027550";"0";"0";"1";"0";"1";"0"
"201300027551";"0";"0";"1";"1";"0";"0"
"201300027552";"0";"0";"2";"0";"1";"0"
"201300027553";"0";"0";"0";"1";"0";"0"
"201300027554";"0";"1";"1";"0";"0";"0"
"201300027555";"0";"1";"1";"0";"0";"0"
"201300027556";"0";"1";"1";"0";"0";"0"
"201300027557";"0";"0";"2";"0";"0";"0"
"201300027558";"0";"0";"1";"1";"0";"0"
"201300027559";"0";"0";"1";"0";"0";"0"
"201300027560";"1";"0";"1";"0";"0";"0"
"201300027561";"0";"0";"0";"0";"1";"0"
"201400009495";"0";"0";"2";"1";"0";"0"
"201400009496";"0";"0";"1";"0";"0";"0"
"201400009497";"0";"1";"1";"0";"0";"0"
"201400009498";"1";"0";"1";"0";"0";"0"
"201400009499";"0";"0";"1";"0";"0";"0"
"201400009500";"0";"0";"1";"0";"1";"0"
"201400009501";"0";"0";"3";"0";"0";"0"
"201400009502";"0";"0";"1";"0";"1";"0"
"201400009503";"1";"0";"1";"0";"0";"0"
"201400009504";"0";"0";"2";"0";"0";"0"
"201400009505";"0";"0";"0";"0";"1";"0"
"201400009506";"0";"0";"1";"0";"1";"0"
"201400009507";"0";"0";"2";"0";"0";"0"
"201400009508";"0";"0";"1";"0";"1";"0"
"201400009509";"0";"0";"1";"0";"1";"0"
"201400009510";"1";"0";"1";"0";"0";"0"
"201400009511";"0";"0";"1";"0";"1";"0"
"201400009512";"1";"0";"1";"0";"0";"0"
"201400009513";"1";"0";"0";"0";"0";"0"
"201400009514";"0";"1";"1";"0";"0";"0"
"201400009515";"0";"0";"1";"0";"0";"0"
"201400009516";"0";"0";"2";"0";"0";"0"
"201400009517";"0";"0";"3";"0";"0";"0"
"201400009518";"0";"0";"2";"0";"0";"0"
"201400009519";"0";"0";"1";"0";"0";"0"
"201400009520";"0";"0";"3";"0";"0";"0"
"201400009521";"0";"1";"1";"0";"0";"0"
"201400009522";"0";"0";"2";"0";"0";"0"
"201400009523";"0";"0";"1";"0";"0";"0"
"201400009524";"0";"0";"1";"0";"0";"0"
"201400009525";"0";"0";"1";"0";"0";"0"
"201400009526";"0";"1";"1";"0";"0";"0"
"201400009527";"0";"0";"2";"0";"0";"0"
"201400009528";"1";"0";"1";"0";"0";"0"
"201400009529";"0";"0";"1";"0";"1";"0"
"201400009530";"0";"0";"0";"1";"1";"0"
"201400009531";"0";"0";"2";"0";"0";"0"
"201400009532";"0";"0";"1";"0";"0";"0"
"201400009533";"0";"0";"1";"1";"0";"0"
"201400009534";"0";"0";"3";"0";"0";"0"
"201400009535";"0";"0";"1";"0";"0";"0"
"201400009536";"0";"1";"1";"0";"0";"0"
"201400009537";"0";"0";"1";"1";"0";"0"
"201400009538";"0";"0";"1";"1";"0";"0"
"201400009539";"0";"0";"2";"0";"0";"0"
"201400009540";"0";"0";"1";"0";"0";"0"
"201400009541";"0";"0";"2";"0";"0";"0"
"201400009542";"0";"0";"2";"0";"1";"0"
"201400009543";"0";"0";"1";"1";"0";"0"
"201400009544";"0";"0";"1";"0";"0";"0"
"201400009545";"0";"0";"1";"1";"0";"0"
"201400009546";"0";"0";"2";"0";"0";"0"
"201400009547";"0";"0";"2";"0";"0";"0"
"201400009548";"0";"0";"1";"0";"0";"0"
"201400009549";"0";"0";"1";"0";"0";"0"
"201400009550";"0";"0";"1";"0";"0";"0"
"201400009551";"0";"1";"1";"0";"0";"0"
"201400009552";"0";"0";"2";"0";"0";"0"
"201400009553";"0";"0";"1";"0";"1";"0"
"201400009554";"0";"1";"1";"0";"0";"0"
"201400009555";"0";"0";"2";"0";"0";"0"
"201400009556";"0";"0";"0";"0";"1";"0"
"201400009557";"0";"0";"0";"0";"1";"0"
"201400009558";"0";"0";"2";"1";"0";"0"
"201400009559";"0";"0";"1";"0";"0";"0"
"201400009560";"0";"0";"2";"0";"0";"0"
"201400009561";"1";"0";"1";"0";"0";"0"
"201400009562";"0";"0";"1";"0";"0";"0"
"201400009563";"0";"0";"1";"0";"0";"0"
"201400009564";"0";"0";"0";"1";"1";"0"
"201400009565";"0";"0";"1";"1";"1";"0"
"201400009566";"0";"0";"1";"0";"1";"0"
"201400009567";"0";"0";"1";"0";"0";"0"
"201400009568";"0";"0";"0";"0";"2";"0"
"201400009569";"0";"0";"1";"0";"1";"0"
"201400009570";"0";"0";"1";"0";"0";"0"
"201400009571";"0";"0";"1";"0";"0";"0"
"201400009572";"0";"0";"1";"0";"0";"0"
"201400009573";"0";"0";"1";"0";"1";"0"
"201400009574";"0";"0";"2";"0";"0";"0"
"201400009575";"0";"0";"1";"0";"0";"0"
"201400009576";"0";"0";"0";"0";"1";"0"
"201400009577";"0";"0";"2";"0";"0";"0"
"201400009578";"0";"0";"2";"0";"0";"0"
"201400009579";"0";"0";"3";"0";"0";"0"
"201400009580";"0";"0";"2";"0";"0";"0"
"201400009581";"0";"0";"2";"0";"0";"0"
"201400009582";"0";"0";"2";"0";"0";"0"
"201400009583";"0";"0";"1";"0";"0";"0"
"201400009584";"0";"1";"0";"0";"0";"0"
"201400009585";"0";"1";"1";"0";"0";"0"
"201400009586";"0";"0";"0";"0";"1";"0"
"201400009587";"0";"0";"1";"0";"0";"0"
"201400009588";"0";"0";"0";"0";"1";"0"
"201400009589";"0";"0";"1";"0";"1";"0"
"201400009590";"0";"0";"1";"0";"1";"0"
"201400009591";"0";"0";"0";"0";"1";"0"
"201400009592";"0";"1";"1";"0";"0";"0"
"201400009593";"0";"1";"0";"0";"0";"0"
"201400009594";"0";"0";"0";"1";"0";"0"
"201400009595";"0";"0";"0";"0";"1";"0"
"201400009596";"0";"0";"1";"0";"0";"0"
"201400009597";"0";"0";"0";"0";"1";"0"
"201400009598";"0";"1";"1";"0";"0";"0"
"201400009599";"0";"1";"1";"0";"0";"0"
"201400009600";"0";"0";"0";"0";"1";"0"
"201400009601";"0";"0";"1";"0";"0";"0"
"201400009602";"0";"0";"1";"1";"0";"0"
"201400009603";"0";"0";"2";"0";"0";"0"
"201400009604";"0";"0";"1";"0";"1";"0"
"201400011972";"0";"0";"1";"0";"0";"0"
"201400011974";"0";"0";"0";"2";"0";"0"
"201400011975";"0";"0";"1";"0";"0";"0"
"201400011977";"0";"0";"1";"0";"0";"0"
"201400011979";"0";"0";"2";"0";"0";"0"
"201400011981";"0";"0";"1";"0";"0";"0"
"201400011983";"0";"0";"1";"0";"0";"0"
"201400011984";"0";"0";"1";"0";"1";"0"
"201400011986";"0";"0";"1";"0";"0";"0"
"201400011989";"0";"0";"2";"0";"0";"0"
"201400011990";"0";"0";"2";"0";"0";"0"
"201400011991";"0";"0";"1";"1";"0";"0"
"201400011994";"0";"0";"3";"0";"0";"0"
"201400013408";"0";"0";"1";"0";"0";"0"
"201400013409";"0";"0";"1";"0";"0";"0"
"201400013410";"0";"0";"2";"1";"0";"0"
"201400013411";"0";"0";"1";"0";"0";"0"
"201400013412";"0";"0";"1";"0";"0";"0"
"201400013413";"0";"0";"2";"0";"0";"0"
"201400013414";"0";"0";"1";"1";"0";"0"
"201400017515";"0";"0";"1";"0";"0";"0"
"201400017516";"0";"0";"1";"0";"0";"0"
"201400017517";"0";"0";"1";"0";"1";"0"
