"Num_Acc";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep";"catu";"grav";"sexe";"trajet";"age";"gravit";"heure";"weekend";"grnds_vacs";"fev";"oct";"traj1";"traj2";"traj3";"traj4";"traj5";"catusag";"atmos";"lumi";"temper";"humid";"precipit";"h_neige"
201400028124;2014;4;21;1538;"Lundi";1;1;1;"RN 20 (ROUTE NATIONALE 2";"";NA;450;2;1;1;9;10;0;15;0;0;0;0;0;0;0;0;0;1;0;3;284,6375;81,375;0,05;0
201400028125;2014;5;8;1405;"Jeudi";1;1;1;"184 R CHARLES BEAUHAIRE";"1.86606";"47.91581";450;1;1;0;9;19;0;14;0;0;0;0;0;0;0;0;0;1;0;3;287,4;73,125;0;0
201400028125;2014;5;8;1405;"Jeudi";1;1;1;"184 R CHARLES BEAUHAIRE";"1.86606";"47.91581";450;2;1;0;9;18;0;14;0;0;0;0;0;0;0;0;0;1;0;3;287,4;73,125;0;0
201400028125;2014;5;8;1405;"Jeudi";1;1;1;"184 R CHARLES BEAUHAIRE";"1.86606";"47.91581";450;1;4;0;5;16;1;14;0;0;0;0;0;0;0;0;1;1;0;3;287,4;73,125;0;0
201400028126;2014;5;15;820;"Jeudi";1;1;1;"BD LAMARTINE/R LAMARTINE";"1.90711";"47.92133";450;1;3;1;9;41;2;8;0;0;0;0;0;0;0;0;0;1;0;3;284,9125;61;0;0
201400028126;2014;5;15;820;"Jeudi";1;1;1;"BD LAMARTINE/R LAMARTINE";"1.90711";"47.92133";450;1;1;0;9;22;0;8;0;0;0;0;0;0;0;0;0;1;0;3;284,9125;61;0;0
201400028127;2014;5;23;1830;"Vendredi";1;1;1;"4 R MAIRIE";"1.82843";"47.91923";450;1;1;0;1;38;0;18;0;0;0;0;1;0;0;0;0;1;0;3;285,3875;82;0,375;0
201400028127;2014;5;23;1830;"Vendredi";1;1;1;"4 R MAIRIE";"1.82843";"47.91923";450;3;2;1;9;14;3;18;0;0;0;0;0;0;0;0;0;0;0;3;285,3875;82;0,375;0
201400028128;2014;5;29;255;"Jeudi";5;1;1;"AV ROGER SECRETAIN";"1.89558";"47.89095";450;1;1;0;5;26;0;2;0;0;0;0;0;0;0;0;1;1;0;1;287,525;78;0,05;0
201400028128;2014;5;29;255;"Jeudi";5;1;1;"AV ROGER SECRETAIN";"1.89558";"47.89095";450;2;4;1;5;16;1;2;0;0;0;0;0;0;0;0;1;1;0;1;287,525;78;0,05;0
201400028128;2014;5;29;255;"Jeudi";5;1;1;"AV ROGER SECRETAIN";"1.89558";"47.89095";450;2;1;0;5;20;0;2;0;0;0;0;0;0;0;0;1;1;0;1;287,525;78;0,05;0
201400028129;2014;6;1;500;"Dimanche";2;1;1;"356 AV DE VERDUN";"1.9083";"47.86931";450;1;1;0;5;26;0;5;1;1;0;0;0;0;0;0;1;1;0;2;289,075;62,25;0;0
201400028129;2014;6;1;500;"Dimanche";2;1;1;"356 AV DE VERDUN";"1.9083";"47.86931";450;3;3;1;5;28;2;5;1;1;0;0;0;0;0;0;1;0;0;2;289,075;62,25;0;0
201400028130;2014;6;1;1700;"Dimanche";1;1;1;"58 AV VERDUN";"1.98209";"47.91878";450;1;4;1;9;46;1;17;1;1;0;0;0;0;0;0;0;1;0;3;289,075;62,25;0;0
201400028130;2014;6;1;1700;"Dimanche";1;1;1;"58 AV VERDUN";"1.98209";"47.91878";450;1;3;0;9;35;2;17;1;1;0;0;0;0;0;0;0;1;0;3;289,075;62,25;0;0
201400028130;2014;6;1;1700;"Dimanche";1;1;1;"58 AV VERDUN";"1.98209";"47.91878";450;2;4;1;9;25;1;17;1;1;0;0;0;0;0;0;0;1;0;3;289,075;62,25;0;0
201400028131;2014;5;31;1505;"Samedi";1;1;1;"22 AV PRESIDENT KENNEDY";"1.93586";"47.83902";450;1;1;0;9;22;0;15;1;0;0;0;0;0;0;0;0;1;0;3;289,5;66,375;0,025;0
201400028131;2014;5;31;1505;"Samedi";1;1;1;"22 AV PRESIDENT KENNEDY";"1.93586";"47.83902";450;3;3;1;9;7;2;15;1;0;0;0;0;0;0;0;0;0;0;3;289,5;66,375;0,025;0
201400028132;2014;6;4;1831;"Mercredi";1;1;1;"RTE DE CHAINGY";"";NA;450;1;2;1;9;86;3;18;0;1;0;0;0;0;0;0;0;1;0;3;287,9;80,5;0,425;0
201400028132;2014;6;4;1831;"Mercredi";1;1;1;"RTE DE CHAINGY";"";NA;450;1;1;0;1;36;0;18;0;1;0;0;1;0;0;0;0;1;0;3;287,9;80,5;0,425;0
201400028133;2014;6;6;1830;"Vendredi";1;1;1;"AV PARC FLORAL/R GOBSON";"1.94091";"47.84625";450;1;3;0;5;62;2;18;0;1;0;0;0;0;0;0;1;1;0;3;293,625;62;0;0
201400028133;2014;6;6;1830;"Vendredi";1;1;1;"AV PARC FLORAL/R GOBSON";"1.94091";"47.84625";450;1;4;1;2;24;1;18;0;1;0;0;0;1;0;0;0;1;0;3;293,625;62;0;0
201400028134;2014;6;11;1825;"Mercredi";1;1;1;"QU CYPIERRE/R G.TEMPLIER";"1.90347";"47.89817";450;1;1;1;9;29;0;18;0;1;0;0;0;0;0;0;0;1;0;3;294,7625;69,75;0;0
201400028134;2014;6;11;1825;"Mercredi";1;1;1;"QU CYPIERRE/R G.TEMPLIER";"1.90347";"47.89817";450;1;3;0;9;25;2;18;0;1;0;0;0;0;0;0;0;1;0;3;294,7625;69,75;0;0
201400028134;2014;6;11;1825;"Mercredi";1;1;1;"QU CYPIERRE/R G.TEMPLIER";"1.90347";"47.89817";450;1;1;0;9;61;0;18;0;1;0;0;0;0;0;0;0;1;0;3;294,7625;69,75;0;0
201400028135;2014;6;13;2245;"Vendredi";5;1;1;"AV ROGER SECRETAIN/CHABA";"1.89827";"47.88412";450;1;1;0;9;20;0;22;0;1;0;0;0;0;0;0;0;1;0;1;294,9125;57,25;0;0
201400028135;2014;6;13;2245;"Vendredi";5;1;1;"AV ROGER SECRETAIN/CHABA";"1.89827";"47.88412";450;2;4;1;9;26;1;22;0;1;0;0;0;0;0;0;0;1;0;1;294,9125;57,25;0;0
201400028135;2014;6;13;2245;"Vendredi";5;1;1;"AV ROGER SECRETAIN/CHABA";"1.89827";"47.88412";450;2;4;1;9;24;1;22;0;1;0;0;0;0;0;0;0;1;0;1;294,9125;57,25;0;0
201400028135;2014;6;13;2245;"Vendredi";5;1;1;"AV ROGER SECRETAIN/CHABA";"1.89827";"47.88412";450;2;1;0;9;24;0;22;0;1;0;0;0;0;0;0;0;1;0;1;294,9125;57,25;0;0
201400028135;2014;6;13;2245;"Vendredi";5;1;1;"AV ROGER SECRETAIN/CHABA";"1.89827";"47.88412";450;1;3;0;9;20;2;22;0;1;0;0;0;0;0;0;0;1;0;1;294,9125;57,25;0;0
201400028136;2014;6;30;1825;"Lundi";1;1;1;"R M.BERTHELOT/SANGNIER";"1.91448";"47.92149";450;1;1;0;9;35;0;18;0;1;0;0;0;0;0;0;0;1;0;3;289,9;66,875;0,025;0
201400028136;2014;6;30;1825;"Lundi";1;1;1;"R M.BERTHELOT/SANGNIER";"1.91448";"47.92149";450;1;1;0;9;48;0;18;0;1;0;0;0;0;0;0;0;1;0;3;289,9;66,875;0,025;0
201400028136;2014;6;30;1825;"Lundi";1;1;1;"R M.BERTHELOT/SANGNIER";"1.91448";"47.92149";450;1;4;0;9;27;1;18;0;1;0;0;0;0;0;0;0;1;0;3;289,9;66,875;0,025;0
201400028137;2014;7;3;1615;"Jeudi";1;1;1;"27 BIS BD A.MARTIN";"1.91051";"47.90505";450;1;1;0;9;30;0;16;0;0;0;0;0;0;0;0;0;1;0;3;296,9125;53,625;0;0
201400028137;2014;7;3;1615;"Jeudi";1;1;1;"27 BIS BD A.MARTIN";"1.91051";"47.90505";450;3;3;1;9;69;2;16;0;0;0;0;0;0;0;0;0;0;0;3;296,9125;53,625;0;0
201400028138;2014;7;4;1205;"Vendredi";1;1;2;"R LIEVRE D'OR/RENE BERTH";"1.89774";"47.89061";450;1;1;0;9;55;0;12;0;0;0;0;0;0;0;0;0;1;1;3;293,075;87;1,25;0
201400028138;2014;7;4;1205;"Vendredi";1;1;2;"R LIEVRE D'OR/RENE BERTH";"1.89774";"47.89061";450;1;3;0;9;37;2;12;0;0;0;0;0;0;0;0;0;1;1;3;293,075;87;1,25;0
201400028139;2014;7;24;725;"Jeudi";1;1;1;"R DES BAS CHAMPS";"";NA;450;1;1;0;5;21;0;7;0;0;0;0;0;0;0;0;1;1;0;3;297,1625;60,875;0;0
201400028139;2014;7;24;725;"Jeudi";1;1;1;"R DES BAS CHAMPS";"";NA;450;2;1;1;5;20;0;7;0;0;0;0;0;0;0;0;1;1;0;3;297,1625;60,875;0;0
201400028139;2014;7;24;725;"Jeudi";1;1;1;"R DES BAS CHAMPS";"";NA;450;3;2;1;4;56;3;7;0;0;0;0;0;0;0;1;0;0;0;3;297,1625;60,875;0;0
201400028140;2014;7;26;730;"Samedi";1;1;1;"539 R MARCEL BELOT";"1.90048";"47.86278";450;1;1;0;9;25;0;7;1;0;0;0;0;0;0;0;0;1;0;3;294,475;69,875;0,625;0
201400028140;2014;7;26;730;"Samedi";1;1;1;"539 R MARCEL BELOT";"1.90048";"47.86278";450;3;4;1;9;25;1;7;1;0;0;0;0;0;0;0;0;0;0;3;294,475;69,875;0,625;0
201400028141;2014;7;24;1225;"Jeudi";1;1;1;"27 R GUSTAVE ROLAND";"1.91289";"47.92998";450;1;1;0;9;38;0;12;0;0;0;0;0;0;0;0;0;1;0;3;297,1625;60,875;0;0
201400028141;2014;7;24;1225;"Jeudi";1;1;1;"27 R GUSTAVE ROLAND";"1.91289";"47.92998";450;2;1;1;9;37;0;12;0;0;0;0;0;0;0;0;0;1;0;3;297,1625;60,875;0;0
201400028141;2014;7;24;1225;"Jeudi";1;1;1;"27 R GUSTAVE ROLAND";"1.91289";"47.92998";450;3;4;0;9;3;1;12;0;0;0;0;0;0;0;0;0;0;0;3;297,1625;60,875;0;0
201400028142;2014;7;31;1710;"Jeudi";1;1;1;"D 2020/R PAUL LANGEVIN";"1.89008";"47.95725";450;1;1;0;4;27;0;17;0;0;0;0;0;0;0;1;0;1;0;3;294,8875;67,75;0;0
201400028142;2014;7;31;1710;"Jeudi";1;1;1;"D 2020/R PAUL LANGEVIN";"1.89008";"47.95725";450;1;4;0;9;26;1;17;0;0;0;0;0;0;0;0;0;1;0;3;294,8875;67,75;0;0
201400028143;2014;8;3;1010;"Dimanche";1;1;1;"AV DAUPHINE/QU TOURELLES";"1.90462";"47.89468";450;1;1;0;9;43;0;10;1;1;0;0;0;0;0;0;0;1;0;3;292,8;76,125;0,375;0
201400028143;2014;8;3;1010;"Dimanche";1;1;1;"AV DAUPHINE/QU TOURELLES";"1.90462";"47.89468";450;1;3;0;9;28;2;10;1;1;0;0;0;0;0;0;0;1;0;3;292,8;76,125;0,375;0
201400028144;2014;8;6;1330;"Mercredi";1;1;1;"R G.CLEMENCEAU/MARMOGNE";"1.86032";"47.89608";450;1;1;0;4;59;0;13;0;1;0;0;0;0;0;1;0;1;0;3;291,85;80,875;0,45;0
201400028144;2014;8;6;1330;"Mercredi";1;1;1;"R G.CLEMENCEAU/MARMOGNE";"1.86032";"47.89608";450;1;4;0;9;23;1;13;0;1;0;0;0;0;0;0;0;1;0;3;291,85;80,875;0,45;0
201400028145;2014;8;16;525;"Samedi";5;1;1;"SANS, TRAITE DE ROME (AV";"";NA;450;1;4;0;5;23;1;5;1;1;0;0;0;0;0;0;1;1;0;1;289,75;70,125;0;0
201400028145;2014;8;16;525;"Samedi";5;1;1;"SANS, TRAITE DE ROME (AV";"";NA;450;2;1;0;5;24;0;5;1;1;0;0;0;0;0;0;1;1;0;1;289,75;70,125;0;0
201400028145;2014;8;16;525;"Samedi";5;1;1;"SANS, TRAITE DE ROME (AV";"";NA;450;2;4;0;5;21;1;5;1;1;0;0;0;0;0;0;1;1;0;1;289,75;70,125;0;0
201400028145;2014;8;16;525;"Samedi";5;1;1;"SANS, TRAITE DE ROME (AV";"";NA;450;2;4;1;5;19;1;5;1;1;0;0;0;0;0;0;1;1;0;1;289,75;70,125;0;0
201400028145;2014;8;16;525;"Samedi";5;1;1;"SANS, TRAITE DE ROME (AV";"";NA;450;2;4;1;5;21;1;5;1;1;0;0;0;0;0;0;1;1;0;1;289,75;70,125;0;0
201400028146;2014;8;22;1530;"Vendredi";1;1;1;"R DE LA TUILERIE";"";NA;450;1;3;0;9;22;2;15;0;1;0;0;0;0;0;0;0;1;0;3;288,4875;66,5;0;0
201400028146;2014;8;22;1530;"Vendredi";1;1;1;"R DE LA TUILERIE";"";NA;450;1;4;1;9;57;1;15;0;1;0;0;0;0;0;0;0;1;0;3;288,4875;66,5;0;0
201400028147;2014;8;20;1745;"Mercredi";1;1;1;"R POIRIERS/PASSE CRASSAG";"1.91702";"47.85419";450;1;1;0;9;38;0;17;0;1;0;0;0;0;0;0;0;1;0;3;288,0125;71;0;0
201400028147;2014;8;20;1745;"Mercredi";1;1;1;"R POIRIERS/PASSE CRASSAG";"1.91702";"47.85419";450;1;4;0;9;12;1;17;0;1;0;0;0;0;0;0;0;1;0;3;288,0125;71;0;0
201400028148;2014;8;25;1300;"Lundi";1;1;1;"FG ST JEAN/BD JEAN JAURE";"1.89445";"47.90378";450;1;1;1;9;23;0;13;0;1;0;0;0;0;0;0;0;1;0;3;290,4125;74,75;0,075;0
201400028148;2014;8;25;1300;"Lundi";1;1;1;"FG ST JEAN/BD JEAN JAURE";"1.89445";"47.90378";450;3;4;1;9;58;1;13;0;1;0;0;0;0;0;0;0;0;0;3;290,4125;74,75;0,075;0
201400028149;2014;9;2;1740;"Mardi";1;1;1;"AV P.M CURIE/R FEULARDE";"1.98479";"47.90667";450;1;3;0;9;71;2;17;0;0;0;0;0;0;0;0;0;1;0;3;291,1375;63,375;0;0
201400028149;2014;9;2;1740;"Mardi";1;1;1;"AV P.M CURIE/R FEULARDE";"1.98479";"47.90667";450;1;1;1;9;26;0;17;0;0;0;0;0;0;0;0;0;1;0;3;291,1375;63,375;0;0
201400028150;2014;9;2;1130;"Mardi";1;1;1;"AV GENERAL LECLERC";"1.96889";"47.91524";450;1;3;1;5;83;2;11;0;0;0;0;0;0;0;0;1;1;0;3;291,1375;63,375;0;0
201400028151;2014;9;5;535;"Vendredi";4;0;1;"AV DE SOLOGNE";"1.91245";"47.85909";450;1;4;0;5;19;1;5;0;0;0;0;0;0;0;0;1;1;0;0;292,175;74;0;0
201400028151;2014;9;5;535;"Vendredi";4;0;1;"AV DE SOLOGNE";"1.91245";"47.85909";450;2;1;1;5;19;0;5;0;0;0;0;0;0;0;0;1;1;0;0;292,175;74;0;0
201400028152;2014;9;6;1440;"Samedi";1;1;1;"5 RUE ARSENE BOURGEOIS";"1.92536";"47.91623";450;1;1;0;9;37;0;14;1;0;0;0;0;0;0;0;0;1;0;3;292,7125;71,375;0;0
201400028152;2014;9;6;1440;"Samedi";1;1;1;"5 RUE ARSENE BOURGEOIS";"1.92536";"47.91623";450;3;4;0;5;2;1;14;1;0;0;0;0;0;0;0;1;0;0;3;292,7125;71,375;0;0
201400028153;2014;9;8;1705;"Lundi";1;1;1;"126 FG DE BOURGOGNE/R GL";"1.93307";"47.90359";450;1;1;1;4;62;0;17;0;0;0;0;0;0;0;1;0;1;0;3;295,7125;63,75;0;0
201400028153;2014;9;8;1705;"Lundi";1;1;1;"126 FG DE BOURGOGNE/R GL";"1.93307";"47.90359";450;3;4;0;5;75;1;17;0;0;0;0;0;0;0;0;1;0;0;3;295,7125;63,75;0;0
201400028154;2014;9;9;2050;"Mardi";5;1;1;"AV ROGER SECRETAIN/VERDU";"1.91179";"47.86846";450;1;1;0;9;56;0;20;0;0;0;0;0;0;0;0;0;1;0;1;294,15;67,5;0,075;0
201400028154;2014;9;9;2050;"Mardi";5;1;1;"AV ROGER SECRETAIN/VERDU";"1.91179";"47.86846";450;1;3;0;9;22;2;20;0;0;0;0;0;0;0;0;0;1;0;1;294,15;67,5;0,075;0
201400028154;2014;9;9;2050;"Mardi";5;1;1;"AV ROGER SECRETAIN/VERDU";"1.91179";"47.86846";450;2;4;0;9;25;1;20;0;0;0;0;0;0;0;0;0;1;0;1;294,15;67,5;0,075;0
201400028154;2014;9;9;2050;"Mardi";5;1;1;"AV ROGER SECRETAIN/VERDU";"1.91179";"47.86846";450;2;3;0;9;21;2;20;0;0;0;0;0;0;0;0;0;1;0;1;294,15;67,5;0,075;0
201400028154;2014;9;9;2050;"Mardi";5;1;1;"AV ROGER SECRETAIN/VERDU";"1.91179";"47.86846";450;2;3;0;9;20;2;20;0;0;0;0;0;0;0;0;0;1;0;1;294,15;67,5;0,075;0
201400028154;2014;9;9;2050;"Mardi";5;1;1;"AV ROGER SECRETAIN/VERDU";"1.91179";"47.86846";450;2;4;0;9;17;1;20;0;0;0;0;0;0;0;0;0;1;0;1;294,15;67,5;0,075;0
201400028155;2014;9;12;1155;"Vendredi";1;1;1;"295 R MARCELLIN BERTHELO";"1.91946";"47.93994";450;1;4;1;5;69;1;11;0;0;0;0;0;0;0;0;1;1;0;3;290,425;61,75;0;0
201400028155;2014;9;12;1155;"Vendredi";1;1;1;"295 R MARCELLIN BERTHELO";"1.91946";"47.93994";450;1;1;1;5;28;0;11;0;0;0;0;0;0;0;0;1;1;0;3;290,425;61,75;0;0
201400028156;2014;9;17;1825;"Mercredi";1;1;1;"R CHARLES BEAUHAIRE/B.MI";"1.87768";"47.91159";450;1;1;1;9;36;0;18;0;0;0;0;0;0;0;0;0;1;0;3;293,5875;70,75;0;0
201400028156;2014;9;17;1825;"Mercredi";1;1;1;"R CHARLES BEAUHAIRE/B.MI";"1.87768";"47.91159";450;1;4;0;9;42;1;18;0;0;0;0;0;0;0;0;0;1;0;3;293,5875;70,75;0;0
201400028157;2014;9;19;1857;"Vendredi";1;1;1;"97 R VIEILLE LEVEE";"1.88796";"47.89193";450;1;1;0;9;32;0;18;0;0;0;0;0;0;0;0;0;1;0;3;290,2625;88,375;0,575;0
201400028157;2014;9;19;1857;"Vendredi";1;1;1;"97 R VIEILLE LEVEE";"1.88796";"47.89193";450;1;4;0;4;30;1;18;0;0;0;0;0;0;0;1;0;1;0;3;290,2625;88,375;0,575;0
201400028158;2014;9;20;1648;"Samedi";1;1;1;"R EMILE ZOLA/ST YVES";"1.90762";"47.90976";450;1;4;0;9;27;1;16;1;0;0;0;0;0;0;0;0;1;0;3;291;86,875;0,375;0
201400028158;2014;9;20;1648;"Samedi";1;1;1;"R EMILE ZOLA/ST YVES";"1.90762";"47.90976";450;1;4;1;5;39;1;16;1;0;0;0;0;0;0;0;1;1;0;3;291;86,875;0,375;0
201400028159;2014;9;24;1430;"Mercredi";1;1;1;"BD MAIE STUART/R AMBERT";"1.93828";"47.90846";450;1;3;0;9;16;2;14;0;0;0;0;0;0;0;0;0;1;0;3;286,875;71,75;0;0
201400028159;2014;9;24;1430;"Mercredi";1;1;1;"BD MAIE STUART/R AMBERT";"1.93828";"47.90846";450;1;1;0;4;51;0;14;0;0;0;0;0;0;0;1;0;1;0;3;286,875;71,75;0;0
201400028160;2014;9;25;810;"Jeudi";1;1;1;"R CROQUECHATAINE/J.DUFRA";"1.83307";"47.89775";450;1;4;0;9;30;1;8;0;0;0;0;0;0;0;0;0;1;0;3;286,075;81,75;0,1;0
201400028160;2014;9;25;810;"Jeudi";1;1;1;"R CROQUECHATAINE/J.DUFRA";"1.83307";"47.89775";450;1;1;1;9;72;0;8;0;0;0;0;0;0;0;0;0;1;0;3;286,075;81,75;0,1;0
201400028161;2014;10;1;1755;"Mercredi";1;1;1;"22 Q CYPIERRE";"1.90142";"47.89821";450;1;3;0;5;43;2;17;0;0;0;1;0;0;0;0;1;1;0;3;290,55;77,125;0,025;0
201400028162;2014;10;2;1310;"Jeudi";1;1;1;"R DU CHAMP ROUGE";"1.8476";"47.95779";450;1;1;0;4;42;0;13;0;0;0;1;0;0;0;1;0;1;0;3;289,9625;74;0,025;0
201400028162;2014;10;2;1310;"Jeudi";1;1;1;"R DU CHAMP ROUGE";"1.8476";"47.95779";450;1;2;0;1;29;3;13;0;0;0;1;1;0;0;0;0;1;0;3;289,9625;74;0,025;0
201400028163;2014;10;3;1118;"Vendredi";1;1;1;"21 R DES MURLINS";"1.89939";"47.90893";450;1;3;0;9;13;2;11;0;0;0;1;0;0;0;0;0;1;0;3;289,575;75,25;0;0
201400028163;2014;10;3;1118;"Vendredi";1;1;1;"21 R DES MURLINS";"1.89939";"47.90893";450;1;1;1;9;48;0;11;0;0;0;1;0;0;0;0;0;1;0;3;289,575;75,25;0;0
201400028164;2014;10;7;2030;"Mardi";5;1;2;"R STANISLAS JULIEN/CROIX";"1.89779";"47.89975";450;1;1;0;9;21;0;20;0;0;0;1;0;0;0;0;0;1;1;1;288,4875;83,875;2,85;0
201400028164;2014;10;7;2030;"Mardi";5;1;2;"R STANISLAS JULIEN/CROIX";"1.89779";"47.89975";450;1;1;1;9;60;0;20;0;0;0;1;0;0;0;0;0;1;1;1;288,4875;83,875;2,85;0
201400028164;2014;10;7;2030;"Mardi";5;1;2;"R STANISLAS JULIEN/CROIX";"1.89779";"47.89975";450;2;3;1;9;88;2;20;0;0;0;1;0;0;0;0;0;1;1;1;288,4875;83,875;2,85;0
201400028165;2014;10;9;1150;"Jeudi";1;1;1;"AV WICHITA";"1.92825";"47.91401";450;1;1;1;4;36;0;11;0;0;0;1;0;0;0;1;0;1;0;3;288,9875;90,875;1,8;0
201400028165;2014;10;9;1150;"Jeudi";1;1;1;"AV WICHITA";"1.92825";"47.91401";450;1;1;1;5;20;0;11;0;0;0;1;0;0;0;0;1;1;0;3;288,9875;90,875;1,8;0
201400028165;2014;10;9;1150;"Jeudi";1;1;1;"AV WICHITA";"1.92825";"47.91401";450;2;1;1;9;18;0;11;0;0;0;1;0;0;0;0;0;1;0;3;288,9875;90,875;1,8;0
201400028165;2014;10;9;1150;"Jeudi";1;1;1;"AV WICHITA";"1.92825";"47.91401";450;3;3;0;9;8;2;11;0;0;0;1;0;0;0;0;0;0;0;3;288,9875;90,875;1,8;0
201400028166;2014;10;9;1230;"Jeudi";1;1;1;"11 R VICTOR HUGO";"1.90554";"47.92215";450;1;3;0;9;80;2;12;0;0;0;1;0;0;0;0;0;1;0;3;288,9875;90,875;1,8;0
201400028167;2014;10;9;1705;"Jeudi";1;1;1;"AV ROGER SECRETAIN";"1.89816";"47.88416";450;1;1;0;9;34;0;17;0;0;0;1;0;0;0;0;0;1;0;3;288,9875;90,875;1,8;0
201400028167;2014;10;9;1705;"Jeudi";1;1;1;"AV ROGER SECRETAIN";"1.89816";"47.88416";450;3;3;1;9;21;2;17;0;0;0;1;0;0;0;0;0;0;0;3;288,9875;90,875;1,8;0
201400028168;2014;10;14;1552;"Mardi";1;1;1;"AV CT JEAN/R PIERRE LOUG";"1.94864";"47.90853";450;1;3;0;5;28;2;15;0;0;0;1;0;0;0;0;1;1;0;3;287,2375;84,625;0;0
201400028168;2014;10;14;1552;"Mardi";1;1;1;"AV CT JEAN/R PIERRE LOUG";"1.94864";"47.90853";450;2;4;1;5;24;1;15;0;0;0;1;0;0;0;0;1;1;0;3;287,2375;84,625;0;0
201400028168;2014;10;14;1552;"Mardi";1;1;1;"AV CT JEAN/R PIERRE LOUG";"1.94864";"47.90853";450;1;1;0;5;40;0;15;0;0;0;1;0;0;0;0;1;1;0;3;287,2375;84,625;0;0
201400028169;2014;10;15;35;"Mercredi";5;1;1;"AV R.SECRETAIN/BRETELL";"";NA;450;1;4;1;5;23;1;0;0;0;0;1;0;0;0;0;1;1;0;1;286,8125;89,625;0,1;0
201400028169;2014;10;15;35;"Mercredi";5;1;1;"AV R.SECRETAIN/BRETELL";"";NA;450;2;4;0;5;24;1;0;0;0;0;1;0;0;0;0;1;1;0;1;286,8125;89,625;0,1;0
201400028169;2014;10;15;35;"Mercredi";5;1;1;"AV R.SECRETAIN/BRETELL";"";NA;450;1;4;0;5;44;1;0;0;0;0;1;0;0;0;0;1;1;0;1;286,8125;89,625;0,1;0
201400028169;2014;10;15;35;"Mercredi";5;1;1;"AV R.SECRETAIN/BRETELL";"";NA;450;2;4;1;5;45;1;0;0;0;0;1;0;0;0;0;1;1;0;1;286,8125;89,625;0,1;0
201400028170;2014;10;15;805;"Mercredi";2;1;1;"46, BLOIS (ROUTE DE BLOI";"";NA;450;1;1;0;5;75;0;8;0;0;0;1;0;0;0;0;1;1;0;2;286,8125;89,625;0,1;0
201400028170;2014;10;15;805;"Mercredi";2;1;1;"46, BLOIS (ROUTE DE BLOI";"";NA;450;3;4;1;5;73;1;8;0;0;0;1;0;0;0;0;1;0;0;2;286,8125;89,625;0,1;0
201400028171;2014;10;18;1130;"Samedi";1;1;1;"BD CHATEAUDUN/ALL REGIME";"1.89169";"47.90856";450;1;1;1;5;31;0;11;1;0;0;1;0;0;0;0;1;1;0;3;291,175;78,75;0,05;0
201400028171;2014;10;18;1130;"Samedi";1;1;1;"BD CHATEAUDUN/ALL REGIME";"1.89169";"47.90856";450;3;3;0;5;73;2;11;1;0;0;1;0;0;0;0;1;0;0;3;291,175;78,75;0,05;0
201400028172;2014;10;23;1950;"Jeudi";5;1;1;"116 FG ST JEAN";"1.88604";"47.90805";450;1;1;1;5;23;0;19;0;0;0;1;0;0;0;0;1;1;0;1;284,6;78,125;0;0
201400028172;2014;10;23;1950;"Jeudi";5;1;1;"116 FG ST JEAN";"1.88604";"47.90805";450;1;3;0;5;28;2;19;0;0;0;1;0;0;0;0;1;1;0;1;284,6;78,125;0;0
201400028173;2014;11;8;515;"Samedi";5;1;8;"AV R SECRETAIN/R BASSE M";"1.90888";"47.87953";450;1;1;0;5;33;0;5;1;0;0;0;0;0;0;0;1;1;0;1;283,5875;82,875;0;0
201400028173;2014;11;8;515;"Samedi";5;1;8;"AV R SECRETAIN/R BASSE M";"1.90888";"47.87953";450;1;4;0;4;36;1;5;1;0;0;0;0;0;0;1;0;1;0;1;283,5875;82,875;0;0
201400028174;2014;11;8;1624;"Samedi";1;1;1;"27 Q DU ROI";"1.92522";"47.89969";450;1;1;0;9;59;0;16;1;0;0;0;0;0;0;0;0;1;0;3;283,5875;82,875;0;0
201400028174;2014;11;8;1624;"Samedi";1;1;1;"27 Q DU ROI";"1.92522";"47.89969";450;3;3;0;9;9;2;16;1;0;0;0;0;0;0;0;0;0;0;3;283,5875;82,875;0;0
201400028175;2014;11;10;816;"Lundi";1;1;1;"RTE NATIONALE 20";"1.88884";"47.96291";450;1;1;0;9;23;0;8;0;0;0;0;0;0;0;0;0;1;0;3;283,1;85,125;0,025;0
201400028175;2014;11;10;816;"Lundi";1;1;1;"RTE NATIONALE 20";"1.88884";"47.96291";450;1;4;1;4;43;1;8;0;0;0;0;0;0;0;1;0;1;0;3;283,1;85,125;0,025;0
201400028175;2014;11;10;816;"Lundi";1;1;1;"RTE NATIONALE 20";"1.88884";"47.96291";450;1;1;1;9;46;0;8;0;0;0;0;0;0;0;0;0;1;0;3;283,1;85,125;0,025;0
201400028176;2014;11;10;2026;"Lundi";5;1;1;"RTE OLIVET/R MOREAU";"1.90338";"47.88122";450;1;1;1;1;64;0;20;0;0;0;0;1;0;0;0;0;1;0;1;283,1;85,125;0,025;0
201400028176;2014;11;10;2026;"Lundi";5;1;1;"RTE OLIVET/R MOREAU";"1.90338";"47.88122";450;1;3;0;4;27;2;20;0;0;0;0;0;0;0;1;0;1;0;1;283,1;85,125;0,025;0
201400028177;2014;11;12;1025;"Mercredi";1;1;1;"AV PARIS";"1.90423";"47.90946";450;1;1;0;4;36;0;10;0;0;0;0;0;0;0;1;0;1;0;3;284,225;80,875;0,05;0
